taxon	method	fold_diff	fold_diff_is_nan	rank	pseudocount
Acinetobacter chinensis	current (zero→NaN)	0.0	True	27	NaN
Acinetobacter indicus	current (zero→NaN)	0.0	True	61	NaN
Aeromonas dhakensis	current (zero→NaN)	0.0	True	62	NaN
Aeromonas lusitana	current (zero→NaN)	0.0	True	63	NaN
Agarivorans gilvus	current (zero→NaN)	0.0	True	28	NaN
Alcanivorax jadensis	current (zero→NaN)	0.0	True	125	NaN
Anatilimnocola aggregata	current (zero→NaN)	0.0	True	126	NaN
Arcticibacterium luteifluviistationis	current (zero→NaN)	0.0	True	127	NaN
Azomonas agilis	current (zero→NaN)	0.0	True	26	NaN
Azotobacter nigricans	current (zero→NaN)	0.0	True	25	NaN
Brachybacterium aquaticum	current (zero→NaN)	0.0	True	58	NaN
Brenneria rubrifaciens	current (zero→NaN)	0.0	True	59	NaN
Brevundimonas aurantiaca	current (zero→NaN)	0.0	True	60	NaN
Brevundimonas kwangchunensis	current (zero→NaN)	0.0	True	22	NaN
Buchnera aphidicola	current (zero→NaN)	0.0	True	23	NaN
Citrobacter bitternis	current (zero→NaN)	0.0	True	24	NaN
Citrobacter freundii	current (zero→NaN)	0.0	True	31	NaN
Citrobacter koseri	current (zero→NaN)	2.1145699271428158	False	3	NaN
Cronobacter muytjensii	current (zero→NaN)	0.9359149308011697	False	9	NaN
Cupriavidus necator	current (zero→NaN)	0.0	True	55	NaN
Cupriavidus plantarum	current (zero→NaN)	0.0	True	21	NaN
Cupriavidus yeoncheonensis	current (zero→NaN)	0.0	True	29	NaN
Cutibacterium acnes	current (zero→NaN)	0.0	True	30	NaN
Cutibacterium namnetense	current (zero→NaN)	0.0	True	56	NaN
Cyclobacterium qasimii	current (zero→NaN)	0.0	True	57	NaN
Dyadobacter sediminis	current (zero→NaN)	0.0	True	36	NaN
Emticicia soli	current (zero→NaN)	0.0	True	37	NaN
Endothiovibrio diazotrophicus	current (zero→NaN)	0.0	True	35	NaN
Enterobacter asburiae	current (zero→NaN)	0.0	True	34	NaN
Enterobacter cloacae	current (zero→NaN)	0.0	True	33	NaN
Enterobacter mori	current (zero→NaN)	0.24276775024122443	False	19	NaN
Entomohabitans teleogrylli	current (zero→NaN)	0.0	True	32	NaN
Entomomonas moraniae	current (zero→NaN)	0.0	True	39	NaN
Erwinia piriflorinigrans	current (zero→NaN)	1.341380038909334	False	5	NaN
Exiguobacterium aestuarii	current (zero→NaN)	-2.7529645233127664	False	2	NaN
Exiguobacterium alkaliphilum	current (zero→NaN)	0.0	True	47	NaN
Exiguobacterium marinum	current (zero→NaN)	0.0	True	38	NaN
Exiguobacterium undae	current (zero→NaN)	0.0	True	45	NaN
Flavobacterium caeni	current (zero→NaN)	0.0	True	46	NaN
Flavobacterium dongtanense	current (zero→NaN)	0.0	True	40	NaN
Flavobacterium enshiense	current (zero→NaN)	0.0	True	41	NaN
Flavobacterium haoranii	current (zero→NaN)	-1.1435266108786661	False	8	NaN
Flavobacterium jumunjinense	current (zero→NaN)	0.0	True	42	NaN
Flavobacterium luticocti	current (zero→NaN)	0.0	True	43	NaN
Flavobacterium palustre	current (zero→NaN)	0.0	True	44	NaN
Flavobacterium phocarum	current (zero→NaN)	0.0	True	50	NaN
Flavobacterium silvisoli	current (zero→NaN)	0.0	True	49	NaN
Flavobacterium xanthum	current (zero→NaN)	0.0	True	48	NaN
Fluviimonas pallidilutea	current (zero→NaN)	0.0	True	51	NaN
Franconibacter helveticus	current (zero→NaN)	0.0	True	53	NaN
Gemmata massiliana	current (zero→NaN)	0.0	True	54	NaN
Haliea alexandrii	current (zero→NaN)	0.0	True	72	NaN
Haloferula luteola	current (zero→NaN)	0.0	True	52	NaN
Halopseudomonas pelagia	current (zero→NaN)	0.0	True	69	NaN
Hansschlegelia beijingensis	current (zero→NaN)	0.0	True	70	NaN
Insectihabitans xujianqingii	current (zero→NaN)	0.0	True	71	NaN
Janibacter endophyticus	current (zero→NaN)	0.0	True	68	NaN
Jiulongibacter sediminis	current (zero→NaN)	3.1066478926904124	False	1	NaN
Klebsiella quasipneumoniae	current (zero→NaN)	0.0	True	66	NaN
Klebsiella quasivariicola	current (zero→NaN)	0.0	True	67	NaN
Klebsiella variicola	current (zero→NaN)	1.5719036975211667	False	4	NaN
Kluyvera ascorbata	current (zero→NaN)	0.0	True	65	NaN
Kluyvera georgiana	current (zero→NaN)	0.24276775024122443	False	18	NaN
Kosakonia arachidis	current (zero→NaN)	0.0	True	64	NaN
Kytococcus sedentarius	current (zero→NaN)	0.0	True	79	NaN
Leclercia pneumoniae	current (zero→NaN)	0.5304498226930054	False	13	NaN
Lewinella cohaerens	current (zero→NaN)	0.0	True	94	NaN
Limnoglobus roseus	current (zero→NaN)	0.0	True	95	NaN
Luminiphilus syltensis	current (zero→NaN)	0.0	True	78	NaN
Luteimonas abyssi	current (zero→NaN)	0.0	True	77	NaN
Lysobacter brunescens	current (zero→NaN)	0.0	True	73	NaN
Mangrovibacter plantisponsor	current (zero→NaN)	0.0	True	76	NaN
Maribius pelagius	current (zero→NaN)	0.0	True	74	NaN
Mariniblastus fucicola	current (zero→NaN)	-1.1435266108786661	False	7	NaN
Marivita roseacus	current (zero→NaN)	0.9359149308011697	False	10	NaN
Massilia agri	current (zero→NaN)	0.0	True	75	NaN
Massilia alkalitolerans	current (zero→NaN)	0.0	True	92	NaN
Massilia arenae	current (zero→NaN)	0.0	True	93	NaN
Massilia arvi	current (zero→NaN)	0.0	True	81	NaN
Massilia haematophila	current (zero→NaN)	0.0	True	80	NaN
Massilia niastensis	current (zero→NaN)	0.0	True	82	NaN
Massilia norwichensis	current (zero→NaN)	0.0	True	83	NaN
Massilia pinisoli	current (zero→NaN)	0.0	True	86	NaN
Massilia rhizosphaerae	current (zero→NaN)	0.0	True	87	NaN
Massilia terrae	current (zero→NaN)	0.0	True	84	NaN
Massilia yuzhufengensis	current (zero→NaN)	0.0	True	85	NaN
Mesorhizobium septentrionale	current (zero→NaN)	0.0	True	89	NaN
Methylococcus capsulatus	current (zero→NaN)	0.0	True	88	NaN
Methylotenera mobilis	current (zero→NaN)	0.0	True	90	NaN
Methylovulum psychrotolerans	current (zero→NaN)	0.0	True	91	NaN
Moraxella atlantae	current (zero→NaN)	0.0	True	98	NaN
Moraxella lacunata	current (zero→NaN)	0.0	True	99	NaN
Moraxella osloensis	current (zero→NaN)	-3.312580311248189	False	0	NaN
Moritella profunda	current (zero→NaN)	0.0	True	97	NaN
Mucilaginibacter koreensis	current (zero→NaN)	0.24276775024122443	False	16	NaN
Novispirillum itersonii	current (zero→NaN)	0.0	True	96	NaN
Pantoea agglomerans	current (zero→NaN)	0.0	True	103	NaN
Pantoea alhagi	current (zero→NaN)	0.0	True	111	NaN
Pantoea dispersa	current (zero→NaN)	0.0	True	102	NaN
Paraburkholderia pallida	current (zero→NaN)	0.0	True	100	NaN
Paracoccus salipaludis	current (zero→NaN)	0.0	True	101	NaN
Pectobacterium cacticida	current (zero→NaN)	0.43692376468218197	False	15	NaN
Pectobacterium polaris	current (zero→NaN)	0.0	True	110	NaN
Pelagerythrobacter marensis	current (zero→NaN)	0.0	True	104	NaN
Peptoniphilus faecalis	current (zero→NaN)	0.0	True	105	NaN
Phaeocystidibacter luteus	current (zero→NaN)	0.0	True	107	NaN
Phaeodactylibacter luteus	current (zero→NaN)	0.0	True	106	NaN
Phycisphaera mikurensis	current (zero→NaN)	0.0	True	108	NaN
Phytobacter diazotrophicus	current (zero→NaN)	0.0	True	109	NaN
Pluralibacter pyrinus	current (zero→NaN)	0.24276775024122443	False	17	NaN
Pontibacter roseus	current (zero→NaN)	0.0	True	113	NaN
Proteus faecis	current (zero→NaN)	0.0	True	112	NaN
Providencia stuartii	current (zero→NaN)	-0.8558445384268851	False	11	NaN
Pseudoalteromonas arabiensis	current (zero→NaN)	0.0	True	115	NaN
Pseudoalteromonas fenneropenaei	current (zero→NaN)	0.0	True	114	NaN
Pseudoalteromonas luteoviolacea	current (zero→NaN)	0.0	True	119	NaN
Pseudoalteromonas peptidolytica	current (zero→NaN)	0.0	True	116	NaN
Pseudoalteromonas phenolica	current (zero→NaN)	0.0	True	117	NaN
Pseudoalteromonas telluritireducens	current (zero→NaN)	0.0	True	118	NaN
Pseudoalteromonas translucida	current (zero→NaN)	0.0	True	120	NaN
Pseudoalteromonas xiamenensis	current (zero→NaN)	0.0	True	121	NaN
Pseudomonas aeruginosa	current (zero→NaN)	0.0	True	122	NaN
Pseudomonas alcaligenes	current (zero→NaN)	-0.6735229816329305	False	12	NaN
Pseudomonas alkylphenolica	current (zero→NaN)	0.0	True	123	NaN
Pseudomonas alloputida	current (zero→NaN)	0.0	True	124	NaN
Pseudomonas arcuscaelestis	current (zero→NaN)	0.0	True	130	NaN
Pseudomonas azotoformans	current (zero→NaN)	0.0	True	129	NaN
Pseudomonas bijieensis	current (zero→NaN)	0.0	True	128	NaN
Pseudomonas carbonaria	current (zero→NaN)	0.0	True	131	NaN
Pseudomonas caricapapayae	current (zero→NaN)	0.0	True	135	NaN
Pseudomonas delhiensis	current (zero→NaN)	0.0	True	134	NaN
Pseudomonas duriflava	current (zero→NaN)	0.0	True	143	NaN
Pseudomonas extremorientalis	current (zero→NaN)	0.0	True	132	NaN
Pseudomonas fluvialis	current (zero→NaN)	0.0	True	133	NaN
Pseudomonas frederiksbergensis	current (zero→NaN)	0.0	True	142	NaN
Pseudomonas guangdongensis	current (zero→NaN)	0.0	True	159	NaN
Pseudomonas humi	current (zero→NaN)	0.0	True	136	NaN
Pseudomonas luteola	current (zero→NaN)	0.0	True	137	NaN
Pseudomonas marincola	current (zero→NaN)	0.0	True	138	NaN
Pseudomonas massiliensis	current (zero→NaN)	0.0	True	139	NaN
Pseudomonas mediterranea	current (zero→NaN)	0.0	True	140	NaN
Pseudomonas mendocina	current (zero→NaN)	0.0	True	141	NaN
Pseudomonas mucidolens	current (zero→NaN)	0.0	True	158	NaN
Pseudomonas oleovorans	current (zero→NaN)	0.0	True	144	NaN
Pseudomonas oryzae	current (zero→NaN)	0.0	True	145	NaN
Pseudomonas oryzihabitans	current (zero→NaN)	0.0	True	147	NaN
Pseudomonas pharmacofabricae	current (zero→NaN)	0.0	True	146	NaN
Pseudomonas phenolilytica	current (zero→NaN)	0.0	True	151	NaN
Pseudomonas psychrophila	current (zero→NaN)	0.0	True	148	NaN
Pseudomonas putida	current (zero→NaN)	0.0	True	149	NaN
Pseudomonas saponiphila	current (zero→NaN)	0.0	True	150	NaN
Pseudomonas savastanoi	current (zero→NaN)	0.0	True	152	NaN
Pseudomonas schmalbachii	current (zero→NaN)	0.0	True	153	NaN
Pseudomonas seleniipraecipitans	current (zero→NaN)	0.0	True	155	NaN
Pseudomonas syringae	current (zero→NaN)	0.0	True	154	NaN
Pseudomonas tarimensis	current (zero→NaN)	0.0	True	156	NaN
Pseudomonas tianjinensis	current (zero→NaN)	-0.45037943031872085	False	14	NaN
Pseudomonas tolaasii	current (zero→NaN)	0.0	True	157	NaN
Pseudomonas viridiflava	current (zero→NaN)	0.0	True	161	NaN
Pseudomonas zeshuii	current (zero→NaN)	0.0	True	160	NaN
Rahnella aceris	current (zero→NaN)	0.24276775024122443	False	20	NaN
Rahnella bonaserana	current (zero→NaN)	0.0	True	163	NaN
Rahnella inusitata	current (zero→NaN)	0.0	True	162	NaN
Ralstonia pickettii	current (zero→NaN)	0.0	True	167	NaN
Raoultella electrica	current (zero→NaN)	0.0	True	164	NaN
Rhizorhapis suberifaciens	current (zero→NaN)	0.0	True	165	NaN
Roseibium sediminis	current (zero→NaN)	0.0	True	166	NaN
Ruegeria pomeroyi	current (zero→NaN)	0.0	True	175	NaN
Runella soli	current (zero→NaN)	0.0	True	168	NaN
Salinirepens amamiensis	current (zero→NaN)	0.0	True	169	NaN
Salipiger aestuarii	current (zero→NaN)	0.0	True	170	NaN
Serratia ficaria	current (zero→NaN)	0.0	True	171	NaN
Serratia ureilytica	current (zero→NaN)	0.0	True	172	NaN
Shewanella litorisediminis	current (zero→NaN)	0.0	True	173	NaN
Shewanella maritima	current (zero→NaN)	0.0	True	174	NaN
Siccibacter turicensis	current (zero→NaN)	0.0	True	176	NaN
Sphingomonas koreensis	current (zero→NaN)	0.0	True	177	NaN
Stutzerimonas kunmingensis	current (zero→NaN)	0.0	True	179	NaN
Stutzerimonas stutzeri	current (zero→NaN)	0.0	True	178	NaN
Tatumella terrea	current (zero→NaN)	0.0	True	183	NaN
Thalassotalea marina	current (zero→NaN)	0.0	True	180	NaN
Thiohalospira halophila	current (zero→NaN)	0.0	True	181	NaN
Thiomicrorhabdus heinhorstiae	current (zero→NaN)	0.0	True	182	NaN
Trabulsiella guamensis	current (zero→NaN)	0.0	True	184	NaN
Unknown	current (zero→NaN)	1.1590584821153795	False	6	NaN
Vibrio cholerae	current (zero→NaN)	0.0	True	185	NaN
Vibrio litoralis	current (zero→NaN)	0.0	True	186	NaN
Vibrio pelagius	current (zero→NaN)	0.0	True	187	NaN
Vineibacter terrae	current (zero→NaN)	0.0	True	188	NaN
Yersinia rochesterensis	current (zero→NaN)	0.0	True	189	NaN
Yersinia ruckeri	current (zero→NaN)	0.0	True	190	NaN
Acinetobacter chinensis	mult_replacement	-5.783385	False	137	mult_replacement
Acinetobacter indicus	mult_replacement	-6.476532	False	107	mult_replacement
Aeromonas dhakensis	mult_replacement	-7.98061	False	77	mult_replacement
Aeromonas lusitana	mult_replacement	-7.575145	False	86	mult_replacement
Agarivorans gilvus	mult_replacement	8.121046	False	61	mult_replacement
Alcanivorax jadensis	mult_replacement	8.121046	False	62	mult_replacement
Anatilimnocola aggregata	mult_replacement	-5.783385	False	138	mult_replacement
Arcticibacterium luteifluviistationis	mult_replacement	10.318271	False	2	mult_replacement
Azomonas agilis	mult_replacement	-5.783385	False	134	mult_replacement
Azotobacter nigricans	mult_replacement	-5.783385	False	122	mult_replacement
Brachybacterium aquaticum	mult_replacement	-6.476532	False	108	mult_replacement
Brenneria rubrifaciens	mult_replacement	-5.783385	False	136	mult_replacement
Brevundimonas aurantiaca	mult_replacement	-7.392823	False	87	mult_replacement
Brevundimonas kwangchunensis	mult_replacement	-5.783385	False	135	mult_replacement
Buchnera aphidicola	mult_replacement	8.121046	False	63	mult_replacement
Citrobacter bitternis	mult_replacement	8.121046	False	60	mult_replacement
Citrobacter freundii	mult_replacement	-7.169679	False	94	mult_replacement
Citrobacter koseri	mult_replacement	3.067392	False	171	mult_replacement
Cronobacter muytjensii	mult_replacement	1.888737	False	177	mult_replacement
Cupriavidus necator	mult_replacement	-7.729295	False	82	mult_replacement
Cupriavidus plantarum	mult_replacement	-6.476532	False	103	mult_replacement
Cupriavidus yeoncheonensis	mult_replacement	-5.783385	False	123	mult_replacement
Cutibacterium acnes	mult_replacement	-10.294245	False	3	mult_replacement
Cutibacterium namnetense	mult_replacement	-7.98061	False	78	mult_replacement
Cyclobacterium qasimii	mult_replacement	8.121046	False	57	mult_replacement
Dyadobacter sediminis	mult_replacement	8.121046	False	28	mult_replacement
Emticicia soli	mult_replacement	9.219659	False	7	mult_replacement
Endothiovibrio diazotrophicus	mult_replacement	10.829097	False	0	mult_replacement
Enterobacter asburiae	mult_replacement	8.121046	False	58	mult_replacement
Enterobacter cloacae	mult_replacement	-5.783385	False	139	mult_replacement
Enterobacter mori	mult_replacement	1.19559	False	181	mult_replacement
Entomohabitans teleogrylli	mult_replacement	-6.476532	False	102	mult_replacement
Entomomonas moraniae	mult_replacement	-5.783385	False	132	mult_replacement
Erwinia piriflorinigrans	mult_replacement	2.294203	False	174	mult_replacement
Exiguobacterium aestuarii	mult_replacement	-1.800142	False	178	mult_replacement
Exiguobacterium alkaliphilum	mult_replacement	-6.881997	False	99	mult_replacement
Exiguobacterium marinum	mult_replacement	-6.881997	False	98	mult_replacement
Exiguobacterium undae	mult_replacement	-5.783385	False	121	mult_replacement
Flavobacterium caeni	mult_replacement	-5.783385	False	124	mult_replacement
Flavobacterium dongtanense	mult_replacement	-5.783385	False	126	mult_replacement
Flavobacterium enshiense	mult_replacement	-5.783385	False	127	mult_replacement
Flavobacterium haoranii	mult_replacement	-0.190704	False	188	mult_replacement
Flavobacterium jumunjinense	mult_replacement	10.200488	False	4	mult_replacement
Flavobacterium luticocti	mult_replacement	-5.783385	False	130	mult_replacement
Flavobacterium palustre	mult_replacement	-5.783385	False	150	mult_replacement
Flavobacterium phocarum	mult_replacement	8.121046	False	31	mult_replacement
Flavobacterium silvisoli	mult_replacement	8.814194	False	22	mult_replacement
Flavobacterium xanthum	mult_replacement	-5.783385	False	125	mult_replacement
Fluviimonas pallidilutea	mult_replacement	8.121046	False	59	mult_replacement
Franconibacter helveticus	mult_replacement	8.814194	False	13	mult_replacement
Gemmata massiliana	mult_replacement	-5.783385	False	131	mult_replacement
Haliea alexandrii	mult_replacement	8.121046	False	30	mult_replacement
Haloferula luteola	mult_replacement	8.121046	False	51	mult_replacement
Halopseudomonas pelagia	mult_replacement	-5.783385	False	129	mult_replacement
Hansschlegelia beijingensis	mult_replacement	-5.783385	False	133	mult_replacement
Insectihabitans xujianqingii	mult_replacement	8.121046	False	29	mult_replacement
Janibacter endophyticus	mult_replacement	-6.476532	False	106	mult_replacement
Jiulongibacter sediminis	mult_replacement	4.05947	False	170	mult_replacement
Klebsiella quasipneumoniae	mult_replacement	8.121046	False	52	mult_replacement
Klebsiella quasivariicola	mult_replacement	8.121046	False	48	mult_replacement
Klebsiella variicola	mult_replacement	2.524726	False	172	mult_replacement
Kluyvera ascorbata	mult_replacement	8.814194	False	23	mult_replacement
Kluyvera georgiana	mult_replacement	1.19559	False	182	mult_replacement
Kosakonia arachidis	mult_replacement	-5.783385	False	128	mult_replacement
Kytococcus sedentarius	mult_replacement	8.121046	False	32	mult_replacement
Leclercia pneumoniae	mult_replacement	1.483272	False	179	mult_replacement
Lewinella cohaerens	mult_replacement	-6.476532	False	104	mult_replacement
Limnoglobus roseus	mult_replacement	-5.783385	False	149	mult_replacement
Luminiphilus syltensis	mult_replacement	-5.783385	False	148	mult_replacement
Luteimonas abyssi	mult_replacement	-5.783385	False	152	mult_replacement
Lysobacter brunescens	mult_replacement	-7.392823	False	88	mult_replacement
Mangrovibacter plantisponsor	mult_replacement	8.121046	False	40	mult_replacement
Maribius pelagius	mult_replacement	8.121046	False	49	mult_replacement
Mariniblastus fucicola	mult_replacement	-0.190704	False	189	mult_replacement
Marivita roseacus	mult_replacement	1.888737	False	176	mult_replacement
Massilia agri	mult_replacement	-7.169679	False	92	mult_replacement
Massilia alkalitolerans	mult_replacement	-6.476532	False	111	mult_replacement
Massilia arenae	mult_replacement	-8.18128	False	27	mult_replacement
Massilia arvi	mult_replacement	-5.783385	False	159	mult_replacement
Massilia haematophila	mult_replacement	-6.881997	False	97	mult_replacement
Massilia niastensis	mult_replacement	-7.575145	False	83	mult_replacement
Massilia norwichensis	mult_replacement	-5.783385	False	151	mult_replacement
Massilia pinisoli	mult_replacement	-5.783385	False	146	mult_replacement
Massilia rhizosphaerae	mult_replacement	-5.783385	False	154	mult_replacement
Massilia terrae	mult_replacement	-7.862827	False	81	mult_replacement
Massilia yuzhufengensis	mult_replacement	-5.783385	False	147	mult_replacement
Mesorhizobium septentrionale	mult_replacement	8.121046	False	41	mult_replacement
Methylococcus capsulatus	mult_replacement	8.814194	False	14	mult_replacement
Methylotenera mobilis	mult_replacement	8.121046	False	50	mult_replacement
Methylovulum psychrotolerans	mult_replacement	-5.783385	False	153	mult_replacement
Moraxella atlantae	mult_replacement	-6.476532	False	110	mult_replacement
Moraxella lacunata	mult_replacement	-6.476532	False	105	mult_replacement
Moraxella osloensis	mult_replacement	-2.359758	False	173	mult_replacement
Moritella profunda	mult_replacement	-5.783385	False	155	mult_replacement
Mucilaginibacter koreensis	mult_replacement	1.19559	False	184	mult_replacement
Novispirillum itersonii	mult_replacement	8.121046	False	42	mult_replacement
Pantoea agglomerans	mult_replacement	8.814194	False	15	mult_replacement
Pantoea alhagi	mult_replacement	-5.783385	False	156	mult_replacement
Pantoea dispersa	mult_replacement	9.219659	False	11	mult_replacement
Paraburkholderia pallida	mult_replacement	-5.783385	False	157	mult_replacement
Paracoccus salipaludis	mult_replacement	8.121046	False	47	mult_replacement
Pectobacterium cacticida	mult_replacement	1.389746	False	180	mult_replacement
Pectobacterium polaris	mult_replacement	9.219659	False	10	mult_replacement
Pelagerythrobacter marensis	mult_replacement	8.121046	False	46	mult_replacement
Peptoniphilus faecalis	mult_replacement	8.121046	False	44	mult_replacement
Phaeocystidibacter luteus	mult_replacement	8.121046	False	36	mult_replacement
Phaeodactylibacter luteus	mult_replacement	9.219659	False	9	mult_replacement
Phycisphaera mikurensis	mult_replacement	8.814194	False	17	mult_replacement
Phytobacter diazotrophicus	mult_replacement	8.121046	False	45	mult_replacement
Pluralibacter pyrinus	mult_replacement	1.19559	False	183	mult_replacement
Pontibacter roseus	mult_replacement	8.121046	False	43	mult_replacement
Proteus faecis	mult_replacement	9.219659	False	8	mult_replacement
Providencia stuartii	mult_replacement	0.096978	False	190	mult_replacement
Pseudoalteromonas arabiensis	mult_replacement	8.121046	False	39	mult_replacement
Pseudoalteromonas fenneropenaei	mult_replacement	8.814194	False	12	mult_replacement
Pseudoalteromonas luteoviolacea	mult_replacement	8.121046	False	38	mult_replacement
Pseudoalteromonas peptidolytica	mult_replacement	8.121046	False	33	mult_replacement
Pseudoalteromonas phenolica	mult_replacement	10.423632	False	1	mult_replacement
Pseudoalteromonas telluritireducens	mult_replacement	8.121046	False	37	mult_replacement
Pseudoalteromonas translucida	mult_replacement	8.121046	False	35	mult_replacement
Pseudoalteromonas xiamenensis	mult_replacement	8.121046	False	34	mult_replacement
Pseudomonas aeruginosa	mult_replacement	-7.862827	False	80	mult_replacement
Pseudomonas alcaligenes	mult_replacement	0.2793	False	187	mult_replacement
Pseudomonas alkylphenolica	mult_replacement	-8.348334	False	26	mult_replacement
Pseudomonas alloputida	mult_replacement	-5.783385	False	158	mult_replacement
Pseudomonas arcuscaelestis	mult_replacement	8.814194	False	16	mult_replacement
Pseudomonas azotoformans	mult_replacement	-8.348334	False	25	mult_replacement
Pseudomonas bijieensis	mult_replacement	-6.881997	False	95	mult_replacement
Pseudomonas carbonaria	mult_replacement	-5.783385	False	142	mult_replacement
Pseudomonas caricapapayae	mult_replacement	-6.476532	False	113	mult_replacement
Pseudomonas delhiensis	mult_replacement	-6.476532	False	109	mult_replacement
Pseudomonas duriflava	mult_replacement	-5.783385	False	143	mult_replacement
Pseudomonas extremorientalis	mult_replacement	-5.783385	False	141	mult_replacement
Pseudomonas fluvialis	mult_replacement	-6.476532	False	120	mult_replacement
Pseudomonas frederiksbergensis	mult_replacement	-5.783385	False	144	mult_replacement
Pseudomonas guangdongensis	mult_replacement	-7.169679	False	89	mult_replacement
Pseudomonas humi	mult_replacement	-6.881997	False	96	mult_replacement
Pseudomonas luteola	mult_replacement	-6.476532	False	115	mult_replacement
Pseudomonas marincola	mult_replacement	-7.575145	False	85	mult_replacement
Pseudomonas massiliensis	mult_replacement	-6.476532	False	112	mult_replacement
Pseudomonas mediterranea	mult_replacement	-5.783385	False	140	mult_replacement
Pseudomonas mendocina	mult_replacement	-6.881997	False	100	mult_replacement
Pseudomonas mucidolens	mult_replacement	-6.476532	False	114	mult_replacement
Pseudomonas oleovorans	mult_replacement	-6.881997	False	101	mult_replacement
Pseudomonas oryzae	mult_replacement	-5.783385	False	163	mult_replacement
Pseudomonas oryzihabitans	mult_replacement	-8.727824	False	24	mult_replacement
Pseudomonas pharmacofabricae	mult_replacement	-5.783385	False	165	mult_replacement
Pseudomonas phenolilytica	mult_replacement	-5.783385	False	164	mult_replacement
Pseudomonas psychrophila	mult_replacement	-5.783385	False	167	mult_replacement
Pseudomonas putida	mult_replacement	-5.783385	False	166	mult_replacement
Pseudomonas saponiphila	mult_replacement	8.121046	False	56	mult_replacement
Pseudomonas savastanoi	mult_replacement	-7.169679	False	90	mult_replacement
Pseudomonas schmalbachii	mult_replacement	-6.476532	False	117	mult_replacement
Pseudomonas seleniipraecipitans	mult_replacement	-6.476532	False	116	mult_replacement
Pseudomonas syringae	mult_replacement	-6.476532	False	118	mult_replacement
Pseudomonas tarimensis	mult_replacement	-5.783385	False	162	mult_replacement
Pseudomonas tianjinensis	mult_replacement	0.502443	False	186	mult_replacement
Pseudomonas tolaasii	mult_replacement	-5.783385	False	145	mult_replacement
Pseudomonas viridiflava	mult_replacement	-7.169679	False	91	mult_replacement
Pseudomonas zeshuii	mult_replacement	-7.169679	False	93	mult_replacement
Rahnella aceris	mult_replacement	1.19559	False	185	mult_replacement
Rahnella bonaserana	mult_replacement	-5.783385	False	161	mult_replacement
Rahnella inusitata	mult_replacement	9.507341	False	6	mult_replacement
Ralstonia pickettii	mult_replacement	8.814194	False	21	mult_replacement
Raoultella electrica	mult_replacement	8.814194	False	19	mult_replacement
Rhizorhapis suberifaciens	mult_replacement	8.121046	False	55	mult_replacement
Roseibium sediminis	mult_replacement	-7.575145	False	84	mult_replacement
Ruegeria pomeroyi	mult_replacement	8.814194	False	20	mult_replacement
Runella soli	mult_replacement	8.121046	False	54	mult_replacement
Salinirepens amamiensis	mult_replacement	-6.476532	False	119	mult_replacement
Salipiger aestuarii	mult_replacement	8.814194	False	18	mult_replacement
Serratia ficaria	mult_replacement	8.121046	False	71	mult_replacement
Serratia ureilytica	mult_replacement	8.121046	False	67	mult_replacement
Shewanella litorisediminis	mult_replacement	8.121046	False	65	mult_replacement
Shewanella maritima	mult_replacement	8.121046	False	64	mult_replacement
Siccibacter turicensis	mult_replacement	8.121046	False	66	mult_replacement
Sphingomonas koreensis	mult_replacement	8.121046	False	70	mult_replacement
Stutzerimonas kunmingensis	mult_replacement	8.121046	False	68	mult_replacement
Stutzerimonas stutzeri	mult_replacement	-7.98061	False	79	mult_replacement
Tatumella terrea	mult_replacement	-5.783385	False	169	mult_replacement
Thalassotalea marina	mult_replacement	8.121046	False	53	mult_replacement
Thiohalospira halophila	mult_replacement	9.912806	False	5	mult_replacement
Thiomicrorhabdus heinhorstiae	mult_replacement	8.121046	False	76	mult_replacement
Trabulsiella guamensis	mult_replacement	8.121046	False	69	mult_replacement
Unknown	mult_replacement	2.111881	False	175	mult_replacement
Vibrio cholerae	mult_replacement	8.121046	False	75	mult_replacement
Vibrio litoralis	mult_replacement	8.121046	False	74	mult_replacement
Vibrio pelagius	mult_replacement	8.121046	False	72	mult_replacement
Vineibacter terrae	mult_replacement	-5.783385	False	160	mult_replacement
Yersinia rochesterensis	mult_replacement	8.121046	False	73	mult_replacement
Yersinia ruckeri	mult_replacement	-5.783385	False	168	mult_replacement
Acinetobacter chinensis	bayesian_mult	-0.146744	False	147	bayesian_mult
Acinetobacter indicus	bayesian_mult	-0.839892	False	65	bayesian_mult
Aeromonas dhakensis	bayesian_mult	-2.343969	False	14	bayesian_mult
Aeromonas lusitana	bayesian_mult	-1.938504	False	22	bayesian_mult
Agarivorans gilvus	bayesian_mult	0.714821	False	124	bayesian_mult
Alcanivorax jadensis	bayesian_mult	0.714821	False	125	bayesian_mult
Anatilimnocola aggregata	bayesian_mult	-0.146744	False	146	bayesian_mult
Arcticibacterium luteifluviistationis	bayesian_mult	2.912046	False	6	bayesian_mult
Azomonas agilis	bayesian_mult	-0.146744	False	174	bayesian_mult
Azotobacter nigricans	bayesian_mult	-0.146744	False	173	bayesian_mult
Brachybacterium aquaticum	bayesian_mult	-0.839892	False	64	bayesian_mult
Brenneria rubrifaciens	bayesian_mult	-0.146744	False	160	bayesian_mult
Brevundimonas aurantiaca	bayesian_mult	-1.756182	False	30	bayesian_mult
Brevundimonas kwangchunensis	bayesian_mult	-0.146744	False	143	bayesian_mult
