	SRR21374326	SRR21374327	SRR21374328	SRR21374329	SRR21374330	SRR21374331	SRR21374332	SRR21374333	SRR21374334	SRR21374335	SRR21374336	SRR21374337	SRR21374338	SRR21374339	SRR21374340	SRR21374341	SRR21374342	SRR21374343	SRR21374344	SRR21374345
XM_067094346.1	20.4565	21.0006	17.5919	20.7340	21.1502	23.7369	24.7127	19.8388	17.1283	15.9954	28.0703	19.6366	20.2844	17.5940	17.1305	26.9626	16.0657	21.1307	12.2662	17.6821
XM_067094349.1	1.3571	1.3898	0.6212	1.8745	0.8211	0.9360	0.7347	1.1251	0.7913	1.0636	0.5939	1.3770	1.1299	1.0613	0.9721	0.9204	0.6309	1.0195	0.5677	1.0248
XM_067094352.1	0.9189	1.0415	1.0557	1.0811	0.8101	0.8707	0.8702	1.2807	0.8859	1.1834	0.3591	1.8207	0.5400	0.6740	0.5374	0.6015	0.2921	0.8333	0.9644	0.6520
XM_067094356.1	4.9216	0.8522	1.5523	3.7175	2.9229	3.0561	0.6292	1.0765	2.6689	1.6459	4.3201	2.2167	1.2181	2.8846	2.9671	3.4968	4.8892	4.0687	3.1795	5.2542
XM_067094358.1	0.9033	1.0770	2.1224	1.3899	1.2693	1.3277	1.7832	2.0485	1.0372	1.2319	3.6741	0.9966	0.8251	1.3466	1.3465	1.6221	1.7342	1.1186	1.0643	0.7003
XM_067094385.1	4.4489	3.5172	2.2564	5.1649	3.4998	3.6767	3.0727	5.3044	2.7532	1.8888	5.0358	3.3681	3.2436	3.6747	2.0304	8.6723	3.5405	2.4562	1.4599	0.9086
XM_067094388.1	1.4274	1.8825	1.6606	1.3582	1.3144	2.4506	1.5543	1.4338	1.3825	0.6523	2.1881	1.2130	2.9106	1.1956	1.3280	0.6944	0.8341	1.0600	1.7047	1.0639
XM_067094391.1	0.8035	0.6300	0.5013	2.7231	1.4945	0.0000	0.3167	0.2166	0.5960	0.6112	0.5807	0.6515	0.5514	0.0000	0.2944	0.6722	0.8708	0.8235	0.3386	5.0378
XM_067094400.1	2.5713	2.7229	1.2692	3.6192	1.6307	1.7558	1.0602	2.2225	1.3237	2.3401	1.0837	2.0191	1.7652	0.8258	2.3470	0.6345	0.0533	1.4232	1.2125	0.7843
XM_067094404.1	4.2758	0.9624	0.8103	5.6711	0.6129	0.6021	0.6683	0.5962	2.3554	1.9705	0.9425	1.8615	1.9628	4.5548	2.7264	1.1387	8.2970	3.3337	5.9564	9.2057
XM_067094407.1	1.3618	1.6076	0.5058	0.7917	1.1291	1.4808	1.4246	1.0290	1.3148	0.8390	0.9871	1.1492	1.7800	0.8293	1.3678	1.1790	0.6945	1.7062	1.4211	1.1706
XM_067094414.1	1.9162	1.8900	1.6093	3.0874	1.4415	2.5080	1.5069	2.4713	1.8253	1.8989	1.3232	2.2821	1.8705	1.2994	0.6828	3.1603	1.5353	2.4312	1.4400	2.0697
XM_067094423.1	3.5422	4.4782	0.8054	5.1527	5.4997	2.1967	2.9000	2.7670	2.0356	0.4191	7.8949	3.5999	9.8636	3.1574	11.1427	3.5528	3.8799	8.4816	3.2164	2.5613
XM_067094437.1	3.8534	0.0876	0.0000	0.8243	13.3644	0.1735	0.0000	0.0000	0.7633	0.8466	1.3239	0.8090	0.5237	2.2173	3.9162	6.6817	2.7532	1.5386	0.7042	0.0000
XM_067094439.1	3.4179	4.7831	7.6365	6.4624	5.3868	3.5220	5.7703	9.6513	4.2028	2.4287	12.9852	2.2664	12.3639	2.9210	4.0450	6.9908	8.6660	4.1729	2.2686	13.7123
XM_067094456.1	0.7932	2.4449	0.6516	1.5610	1.2425	2.0236	2.2887	2.1117	1.5095	1.5108	1.7419	1.6642	1.4496	0.9323	1.2151	2.2033	0.6222	4.5159	0.7561	1.8614
XM_067094468.1	5.7649	3.5145	4.8624	5.0336	4.2670	4.6269	5.5992	5.4391	4.4940	4.8191	4.8141	4.7272	4.0702	3.7558	4.6700	12.1943	6.7105	4.2083	2.2741	5.8273
XM_067094475.1	0.8086	0.3254	1.9229	1.2209	1.2759	1.2708	1.2672	1.1521	1.5491	1.3602	0.7524	1.3092	0.5798	0.4413	0.0000	2.5333	1.2175	1.8636	1.4817	1.7013
XM_067094480.1	14.2556	11.6231	7.8954	11.0160	10.9173	15.8090	18.3909	13.1159	14.0755	11.1404	12.1105	12.7606	9.4028	8.8445	16.3373	42.6244	11.4333	16.4664	4.8314	8.5177
XM_067094481.1	2.0696	2.4443	2.0527	0.8132	11.7391	4.6796	3.1778	4.1313	2.6542	2.0135	2.7151	2.4138	2.0746	0.6572	0.1518	27.1987	1.1750	2.2818	0.2389	0.1067
XM_067094485.1	0.4675	0.6248	0.8617	0.3939	1.1712	0.5945	1.0091	1.6885	0.4871	0.1519	2.6947	0.1287	2.2140	0.7270	0.5134	0.6310	0.7697	1.2383	0.9453	0.6208
XM_067094487.1	1.8780	3.2720	1.8044	2.2665	1.8866	2.0034	2.3333	2.1773	1.9729	1.5424	3.4787	2.0365	1.8727	3.2539	2.2119	0.8419	1.6901	1.5419	2.2559	1.1688
XM_067094488.1	1.9108	2.8067	2.5202	1.7925	2.4107	3.0759	3.1480	4.0354	1.7012	3.7888	2.1958	2.5517	1.6824	0.7556	1.2586	5.2521	1.3688	1.9777	1.1365	2.0032
XM_067094491.1	1.7510	0.9528	1.0878	2.1874	1.5659	1.1913	1.4354	0.9925	1.6631	0.6660	1.2612	0.8882	1.5443	1.7808	0.6061	1.3548	0.5085	1.4707	0.6473	0.2884
XM_067094502.1	2.0294	1.6069	2.2995	2.2657	2.2376	1.1240	1.4975	1.6412	0.9717	2.9795	3.1066	1.3766	2.2995	2.5801	2.6684	0.5307	2.5215	2.1486	4.3493	2.4981
XM_067094531.1	0.9374	0.9735	0.8749	1.1048	0.0723	0.9756	1.5785	0.1962	1.8725	1.2215	0.6936	0.0106	1.0922	2.7389	1.1107	0.0000	0.6782	1.1602	0.7727	1.3695
XM_067094533.1	11.5326	4.5439	2.7162	12.4813	18.4575	6.2122	0.2168	2.7983	16.7753	5.4351	3.3888	5.5064	3.8676	27.9775	18.5518	15.4940	23.5296	11.4717	3.9065	7.2168
XM_067094564.1	0.9380	0.5522	0.7908	1.1771	1.2682	0.1949	1.0547	1.3350	0.2558	1.0125	1.3603	0.8520	1.1419	0.7016	3.2381	1.7340	1.1821	1.2117	0.4705	0.1564
XM_067094569.1	2.3258	3.5263	3.0942	4.6190	2.4492	3.0349	2.9780	4.7781	1.8365	1.5572	6.1514	2.2165	4.7651	2.3874	1.4408	2.4723	2.3827	2.5614	1.9413	2.7278
XM_067094582.1	1.7872	1.3412	1.2245	1.4319	1.2045	1.1136	2.5796	0.3617	1.2828	0.8080	1.6891	1.1327	0.7199	0.4354	0.3157	0.6866	0.3681	0.4117	1.0792	1.4612
XM_067094591.1	15.2040	13.7689	10.0595	22.2319	11.3018	15.7378	14.2306	14.7463	17.9522	6.1620	15.3982	16.2860	15.4840	13.0700	9.5707	30.9630	18.8733	16.1475	7.0468	18.0622
XM_067094593.1	1.3761	1.6862	0.7187	5.7418	2.2300	1.1221	1.6148	0.0000	0.4120	7.2946	0.5667	0.4593	0.3546	1.3851	0.0569	4.6167	2.4491	1.3416	0.5347	1.9311
XM_067094594.1	3.1963	3.4259	3.3119	4.1094	2.9045	3.3815	3.6032	3.0110	3.4389	3.1348	3.5176	3.3832	3.2140	3.7924	3.7122	3.2182	3.3540	3.6939	2.5139	3.7409
XM_067094598.1	1.1883	0.6891	0.4882	3.0354	1.8483	0.4857	0.0763	1.6019	0.8027	0.8608	0.8428	0.8662	0.6996	1.2855	1.7159	4.5258	1.7185	1.1908	0.0000	0.0000
XM_067094603.1	0.5164	0.1986	2.1346	1.7479	0.8072	0.6689	0.1394	3.4573	0.2186	4.8709	0.8206	0.0000	0.5528	0.2565	0.0000	1.9975	0.9307	0.7279	1.9281	0.0000
XM_067094605.1	11.3104	14.4909	5.2910	9.6498	13.7231	10.9956	13.1477	7.0841	13.0385	7.9572	16.4558	8.7941	11.7972	9.9867	13.9592	17.1220	17.3301	16.1490	15.5446	13.2778
XM_067094662.1	1.4141	1.5304	1.7942	0.9748	2.2653	1.6014	1.5729	1.4754	1.0095	1.7070	2.2211	2.0867	1.3904	1.7289	1.1320	0.6841	1.1552	1.7645	3.0942	1.3521
XM_067094664.1	0.6716	1.0996	1.1965	1.7605	0.9027	0.8970	0.9858	0.3801	5.7674	0.2659	0.0000	0.8630	2.0566	0.9806	0.4358	1.7818	1.1207	0.8834	0.5093	1.3873
XM_067094665.1	1.0258	1.8299	2.4723	0.7585	1.6045	1.6560	1.7257	1.7353	4.9789	1.3837	0.5888	0.0688	2.6604	0.8489	0.8722	0.3673	0.1850	0.8054	1.4240	1.1057
XM_067094671.1	1.5605	1.7822	1.7399	0.9853	2.6730	2.4276	1.8660	1.5994	1.6872	1.7419	2.4738	1.8754	0.8780	1.4504	1.3208	1.8184	0.7696	1.7788	0.9076	1.3596
XM_067094689.1	2.3415	2.9097	1.9493	3.3833	1.9417	2.0544	2.5469	2.5243	2.0299	2.0471	1.8655	2.9423	2.4536	1.7528	2.0848	2.6155	1.9554	1.9827	1.9063	1.8987
XM_067094692.1	1.8247	1.8501	1.2915	2.3399	1.7120	1.5450	1.5348	1.4310	1.4092	1.0430	2.3071	1.5364	2.1739	1.6936	1.9706	1.3574	1.5493	1.7821	1.3340	1.7700
XM_067094696.1	2.8951	4.9110	3.4132	2.4012	3.8052	2.9425	5.1476	3.0210	2.9956	3.6175	3.6117	3.2324	2.1627	2.3770	1.7037	1.4455	0.9606	1.7823	2.7676	2.1374
XM_067094697.1	1.6901	2.0574	1.6255	2.8505	2.6094	1.5267	1.4656	1.2804	1.5290	1.7063	1.8720	2.2159	2.3260	4.9723	2.3687	1.7398	2.8537	2.5561	1.3473	1.5815
XM_067094700.1	4.8927	19.0499	3.6089	8.4450	5.7027	5.8428	10.7423	6.0369	6.2402	5.8036	5.9497	5.1815	13.2260	3.8718	4.2176	7.3276	7.3110	4.9960	5.5626	14.2831
XM_067094724.1	0.9734	1.7219	1.8017	0.3359	0.9608	0.9787	1.2094	0.9894	1.6080	1.6125	0.8415	1.6657	1.2694	0.2803	72.8601	0.0272	0.5773	0.7577	0.6288	0.3570
XM_067094737.1	0.9912	1.7262	2.6268	2.6317	2.4287	2.1935	1.8306	2.5640	2.3788	0.6131	1.5592	4.5217	1.5943	2.1437	1.7802	4.1868	2.2049	2.1549	0.5286	0.8476
XM_067094739.1	2.1024	1.4783	2.5110	1.6410	1.5948	2.2089	1.4792	1.7440	2.5730	2.1400	1.1741	1.8954	1.7064	2.6069	1.7670	1.2581	1.7597	1.6136	2.2595	1.8561
XM_067094740.1	68.8250	159.8575	30.5801	69.5692	86.1964	81.3850	190.2877	38.1924	80.3811	34.4269	77.2614	106.8066	138.5866	91.7189	61.3575	224.4226	156.3571	92.0492	57.4593	107.4459
XM_067094762.1	4.2174	3.0877	4.8309	2.9158	5.3477	5.1316	5.3312	2.4275	4.0763	3.9251	5.2487	5.1157	3.3167	5.7131	3.0935	4.9877	5.4507	5.1869	4.2564	6.4566
XM_067094769.1	4.0792	1.5484	2.4116	0.6987	1.7171	3.7994	2.4558	3.4166	3.0845	1.5141	2.8022	4.5068	2.2032	2.6712	2.7253	1.7873	2.2682	3.3486	4.6500	4.6098
XM_067094776.1	1.8229	1.0584	1.4436	2.2156	1.6199	2.2121	0.3950	1.8480	2.0772	0.9596	0.5324	1.7080	2.1029	0.7714	0.7222	1.9655	0.9146	1.7603	1.5024	1.4305
XM_067094786.1	12.2859	9.9779	9.0304	9.5982	10.9662	13.4408	9.2181	9.6293	10.6924	9.3231	10.0926	9.3505	9.2737	9.9861	7.6303	12.6263	7.8221	8.5923	8.1459	6.8696
XM_067094793.1	1.5124	2.8420	1.6984	2.0282	2.2010	2.0599	2.4032	1.9858	1.9533	1.2494	1.6891	2.8776	2.6210	1.3456	2.0211	1.8420	1.2427	2.3049	1.1730	2.6849
XM_067094797.1	2.2318	0.6589	0.0000	1.1168	0.7559	1.2099	0.8237	0.9307	1.1478	0.3335	0.8818	3.5134	0.3744	2.6657	17.0082	14.7965	6.4760	2.6073	0.0000	0.0000
XM_067094798.1	11.5118	8.4995	5.8044	15.7920	10.2541	6.7804	7.4173	6.5544	10.4247	7.4294	8.9111	10.5911	6.7821	7.9102	16.6701	13.3475	11.1455	12.4186	6.8992	10.1884
XM_067094802.1	21.6903	33.9695	2.1296	22.6209	20.8657	18.0714	11.3419	17.1113	11.5036	1.3564	77.4745	14.7622	39.7933	13.6763	16.1805	21.0030	18.4973	32.5543	12.2094	23.5245
XM_067094804.1	3.9979	1.3757	4.7789	9.7940	6.4616	1.4465	0.0000	2.9984	0.0000	8.3047	0.8779	6.9706	2.9257	0.9713	4.7519	2.7420	2.0053	1.6831	0.8791	4.6217
XM_067094805.1	26.8083	110.8809	9.1570	74.9629	11.1044	40.0347	50.0709	3.6478	13.6924	34.5091	22.2077	42.3470	21.4480	18.2260	36.7889	36.4391	71.4788	10.6696	33.9261	50.3402
XM_067094808.1	21.0908	27.6436	27.5814	15.0085	23.7734	30.6022	22.3364	34.9591	31.7282	27.2062	26.0153	30.3615	16.4649	11.4552	54.8773	23.7244	19.8953	23.2140	30.5562	24.0266
XM_067094809.1	6.8518	13.3941	8.3535	6.5237	9.4758	7.6174	13.1893	10.5987	12.5906	8.0378	8.1090	10.2950	7.9842	9.7532	5.4024	8.6462	9.0832	8.2945	9.0987	11.9138
XM_067094810.1	6.3969	2.2326	1.4155	10.4162	2.1115	2.7973	0.3596	1.0347	4.9445	2.0850	1.5220	2.0845	5.2677	8.3208	3.5919	5.0276	17.9310	3.7535	4.3264	12.6142
XM_067094818.1	3.9055	2.8600	3.4046	5.1058	3.8217	3.3929	3.4318	2.6390	4.4692	3.9670	4.8630	3.3030	2.8408	6.5892	5.0169	6.8518	9.6053	5.5381	3.2077	6.0553
XM_067094826.1	2.6194	2.5459	1.0487	4.6308	1.7007	1.5584	2.9169	1.3428	1.1543	1.2184	5.2804	2.1677	1.8662	2.8598	2.8646	2.2458	2.8725	2.5290	1.6960	1.5486
XM_067094830.1	1.1854	1.1827	1.0975	0.3115	1.6914	1.5056	1.6841	1.0652	1.7272	3.5862	2.4430	0.0000	0.0000	0.7839	0.3232	2.6507	1.2263	0.7969	0.7022	1.5443
XM_067094831.1	1.4168	1.9379	1.5056	5.3374	0.4496	1.7962	0.8067	1.3403	1.0641	1.5801	1.2418	2.4626	2.1562	2.5254	3.1175	1.1839	3.4811	1.9382	2.1330	1.8726
XM_067094832.1	0.1281	0.9906	1.8346	0.5634	1.2151	1.0353	1.3264	1.0072	1.5213	0.8552	0.9868	1.4474	0.8919	0.9803	1.1709	1.2037	2.0348	1.4680	1.4267	1.6565
XM_067094841.1	16.7087	14.3074	21.7788	16.3954	10.5098	17.9095	12.3405	14.6417	18.0449	15.5604	11.6294	15.6615	14.1105	13.3828	15.7532	11.6882	17.0650	8.2994	15.0006	21.1497
XM_067094842.1	9.4062	8.5038	10.4627	8.5303	7.5444	9.5985	8.5523	8.3736	9.4041	11.0800	7.5754	8.6177	8.4563	13.9977	9.0526	7.3690	10.1031	7.8935	8.4513	9.5846
XM_067094846.1	9.9478	5.9235	3.9512	96.9561	0.6571	0.0000	9.0255	1.8238	9.7275	6.0168	4.3818	5.6254	4.1656	21.9079	26.6725	0.0000	12.5351	10.2837	34.9409	12.9246
XM_067094847.1	12.7916	5.5323	3.5291	42.9068	0.0000	0.3145	12.7569	1.8889	17.4205	5.2221	3.9330	6.2673	4.4189	34.9709	43.8233	0.0000	17.0170	13.4859	48.4410	17.6593
XM_067094850.1	1.4740	1.4142	1.6334	1.0517	1.2553	1.2970	1.3428	1.3338	1.3119	1.5580	0.5013	1.8533	1.3581	0.8905	0.6567	0.2241	0.2097	0.8727	2.7022	0.6516
XM_067094851.1	4.2458	2.4180	4.0389	3.3458	3.1397	3.5379	5.5400	2.8595	2.8773	1.8396	5.5788	2.4699	6.0304	4.1209	2.3103	1.9031	1.7997	3.9004	2.6507	3.3741
XM_067094852.1	0.0000	0.7913	0.3951	0.9738	0.0000	0.0000	0.3358	0.0957	0.3461	0.3295	1.6001	0.3473	0.3781	0.5664	32.3730	1.6185	12.4236	0.4334	0.4360	0.9887
XM_067094854.1	2.7594	2.3360	1.8279	2.1048	1.6175	1.6252	1.9943	2.9103	3.7810	1.6345	1.6937	1.8260	2.2134	1.0145	2.8341	1.7687	1.9681	1.6813	3.3940	2.6597
XM_067094855.1	4.3431	3.3852	2.7721	4.4536	3.0759	3.6391	4.4367	3.4162	3.7406	1.7355	3.4386	5.7329	3.3736	2.9119	3.0913	4.3576	2.4172	4.0580	2.0373	3.6581
XM_067094856.1	11.3980	3.4418	8.0240	11.9547	4.1195	5.9014	5.2825	5.7095	10.2385	6.1904	6.7105	8.8975	5.6110	13.0007	15.3898	9.0078	21.8055	9.1129	13.0492	9.3099
XM_067094857.1	0.7072	0.6223	0.5085	0.8780	2.8328	0.0854	0.0000	0.7283	0.6922	0.6987	0.7325	0.7580	0.6560	0.3116	1.4954	0.4757	0.6717	1.0316	1.7982	0.3135
XM_067094858.1	5.2783	2.0612	1.5868	3.4117	2.4087	2.7335	3.8640	0.6075	2.5962	2.6261	3.0288	2.9393	2.4205	4.5347	4.4113	1.6867	2.1977	4.8551	2.7603	4.5284
XM_067094859.1	1.7730	1.2754	0.9726	2.4102	0.6546	2.3744	1.6747	0.0000	1.0918	1.6774	1.0184	1.2093	1.6367	2.7356	1.9643	0.4313	2.0449	1.8058	3.2206	1.7693
XM_067094863.1	65.4384	52.7257	41.9603	56.8828	56.6139	59.3315	52.8787	51.9760	88.1586	63.5927	38.9822	68.9348	49.9002	69.1497	82.4610	156.1203	142.4666	83.5618	76.8212	69.0588
XM_067094872.1	2.0255	4.2676	1.4838	7.0929	5.1344	1.1862	0.6380	2.6473	1.7655	1.7756	6.9688	2.5262	4.5518	0.5234	21.8991	4.4246	12.1311	4.1326	3.8456	10.6350
XM_067094875.1	3.0556	3.4130	4.8211	0.9648	2.8222	1.8563	1.8137	11.7888	1.3224	3.0584	3.8727	1.5455	3.2240	0.6705	0.7035	0.0527	0.0000	0.2972	0.9706	3.9782
XM_067094876.1	1.1348	0.7341	0.5235	0.6557	1.0973	0.8455	0.8945	0.9037	0.8510	0.8477	0.3963	1.2516	1.0558	1.0244	1.1364	2.0724	1.0529	1.2435	0.5833	0.6574
XM_067094877.1	10.3889	17.1769	1.1046	9.1201	6.2769	10.4152	16.6082	0.8923	5.8694	11.3584	9.2044	5.2271	6.7521	6.5421	11.4369	10.1225	7.7181	16.1116	9.4311	13.8959
XM_067094878.1	3.6278	3.4642	3.6547	2.2294	2.3149	3.4275	4.1679	2.8372	2.4506	4.4780	3.6215	2.0692	5.0649	3.7869	3.4224	2.5410	4.5687	2.4536	3.1455	8.0153
XM_067094880.1	4.8605	5.3868	5.0644	5.9975	5.4016	6.3754	4.9811	3.8572	5.6680	4.8242	5.2038	4.6460	5.0723	5.4066	3.5063	5.6897	5.1003	5.4665	3.6928	7.3531
XM_067094881.1	3.9727	4.7717	5.9165	3.9198	4.2248	5.6923	4.7611	4.4460	8.0770	1.9689	2.7070	7.5908	3.1774	2.5896	3.1622	0.4003	0.0000	4.5259	2.7014	3.0427
XM_067094882.1	1.1663	2.2660	2.9632	1.7809	2.8606	2.4298	2.2126	2.0040	2.5494	1.7562	1.4726	1.6970	2.0501	1.0537	0.8270	0.0486	0.0000	2.5838	1.0795	1.1533
XM_067094883.1	3.3325	5.8564	3.4940	15.7287	2.7933	3.9394	5.2118	9.4153	2.6434	2.0673	25.2018	3.0611	13.4885	3.2640	38.7453	20.0897	31.6293	9.6213	3.0971	6.6910
XM_067094885.1	0.3642	0.6078	1.1232	2.1506	0.0000	0.1953	1.2279	4.0544	0.7596	0.7881	1.8201	0.8075	0.8169	0.6888	1.9151	6.0638	8.0370	0.8236	1.2202	0.4570
XM_067094890.1	2.3853	2.1519	0.8869	4.7476	1.6393	1.9130	2.5034	0.6800	1.6730	1.3288	2.0039	2.5079	0.9611	0.2813	1.7953	2.2133	0.4826	2.6840	0.7590	2.4423
XM_067094891.1	1.7702	1.1036	0.7969	2.1812	1.2864	1.0264	1.1818	1.0082	1.2718	1.3467	1.1078	1.3925	1.1239	2.3180	1.6551	2.9985	2.3816	1.8010	0.3908	1.7285
XM_067094892.1	1.2234	0.8804	1.3082	1.4953	1.2008	1.4633	1.3173	1.2364	0.9374	0.4774	4.1827	0.9658	0.8506	1.5800	0.6874	0.2641	0.4337	1.8777	0.9806	1.0822
XM_067094893.1	2.0576	3.1607	1.0229	1.1244	1.8234	1.9654	1.9793	1.9657	3.1661	2.6210	1.0241	0.5160	1.8695	1.1414	1.0017	0.4331	0.0000	1.6674	1.6356	1.1592
XM_067094900.1	6.3589	3.5925	3.1891	6.5639	5.9319	4.3634	3.5203	4.3370	3.9296	4.2647	6.4065	5.4124	3.6467	5.7182	4.7669	7.8001	6.0978	7.7116	3.7625	5.6282
XM_067094905.1	4.1744	2.3943	2.9747	4.6847	4.7938	1.7036	3.1119	5.1214	3.8443	4.5301	3.1352	2.4991	3.4840	1.8369	3.5676	7.1557	4.1059	5.4185	3.2143	4.8981
XM_067094928.1	4.5666	8.0111	5.2857	7.0448	3.4906	3.2710	4.8747	4.6558	4.7608	4.4466	7.0910	5.7499	4.8017	7.7613	11.4085	0.0000	1.8740	5.2307	7.8494	5.2056
XM_067094931.1	8.3676	8.9620	6.5066	8.8026	8.1251	9.8054	9.8201	7.3567	6.0314	5.5183	18.4963	5.9409	7.6261	6.9591	5.5055	8.3650	6.3890	7.3303	5.5519	7.0829
XM_067094937.1	2.8148	4.0992	2.9705	4.3128	2.2647	4.4809	3.8645	2.5967	2.9889	2.5681	3.3420	3.6860	3.3689	2.6792	2.8287	2.4477	2.0187	3.2956	2.7168	2.6782
XM_067094938.1	8.1871	8.5869	7.6623	8.2653	12.1984	9.2350	7.8870	9.2541	10.0833	8.1026	9.0021	9.8591	7.8609	7.2918	8.1597	21.1530	15.2503	9.7715	9.8253	8.3432
XM_067094940.1	15.1032	11.5907	11.0436	11.9122	13.1514	12.3086	12.3416	11.4081	10.1005	14.3275	10.7395	12.4189	10.7398	7.9704	9.8929	10.8484	6.5136	11.5105	10.8254	11.6044
XM_067094941.1	0.7169	1.2244	0.7037	0.4553	1.0029	0.6825	1.4391	1.6408	0.8584	1.3170	1.2201	1.5019	0.2191	0.5481	1.5099	0.9399	0.4460	1.3344	0.9733	0.5268
XM_067094943.1	11.6081	14.7962	7.3827	12.2585	9.1020	12.3466	14.2396	9.2348	12.0794	11.9607	10.6833	9.8159	8.1571	9.7197	10.1123	9.3656	5.5336	12.3503	7.9923	8.1005
XM_067094945.1	0.0000	0.5775	0.0525	0.3570	0.1554	0.0392	0.0445	0.1903	0.1115	0.0568	1.4201	0.2451	0.0197	0.7864	1.6179	1.7773	6.8514	0.0000	0.6957	0.5674
XM_067094947.1	7.4718	11.2652	9.5080	11.7648	9.9732	10.5917	11.7624	9.2447	7.0808	8.6994	15.0339	8.1398	13.9505	9.8911	11.3197	9.9553	9.8438	12.6177	7.2074	10.0202
XM_067094948.1	0.4494	1.4672	0.5934	0.4745	0.8370	0.8067	0.8142	0.8063	0.3597	0.5810	0.2131	1.1721	1.7196	0.4689	0.5627	0.2177	0.1058	0.5537	0.6607	0.6154
XM_067094951.1	2.4559	2.9445	3.1166	2.3490	2.3017	2.4483	2.5037	2.7743	3.2199	3.3025	1.5317	3.5902	2.7004	3.9081	2.4193	2.6709	4.9377	2.1602	4.8319	3.1738
XM_067094965.1	12.3859	10.6407	9.8290	12.4267	19.0270	22.4896	0.4482	37.3821	14.9098	10.6845	10.1225	13.3676	9.2912	16.5847	24.0214	9.1751	9.4024	13.5100	27.9583	0.7554
XM_067094978.1	2.1720	2.5875	1.1474	6.2560	0.0000	1.1546	1.9348	0.0000	2.1527	0.1929	0.3170	0.1973	5.7300	5.7547	0.1402	0.5355	4.3930	0.0000	1.9564	0.2802
XM_067094987.1	5.1591	1.2613	1.8882	3.4891	3.9194	2.5853	2.4094	1.8769	1.3096	1.4169	1.2090	14.8434	1.1717	0.6635	2.6027	3.5164	0.2198	5.1150	0.7253	4.4517
XM_067094990.1	0.0000	1.3993	1.0118	0.5596	1.5110	0.6899	2.1299	2.5745	0.1572	2.1825	2.5187	0.1730	3.4427	0.5198	1.2674	2.7949	2.1186	3.8826	0.8043	2.6564
XM_067094991.1	1.2925	1.5820	1.0316	0.9982	0.7728	2.0621	0.6609	3.1656	4.0297	1.1570	2.6044	0.0305	1.2097	3.6571	1.2274	1.5147	2.4436	1.8444	1.1521	1.3973
XM_067094992.1	1.6123	1.5000	0.4478	2.0352	0.0000	0.2701	1.0662	1.7129	1.1977	1.3126	0.2177	0.2139	1.2638	3.0419	0.4803	1.9303	2.8437	0.0000	0.0000	1.4366
XM_067094996.1	6.0232	3.7521	4.6878	6.3760	4.4116	4.7500	4.5849	2.8125	3.7222	4.5757	4.4606	4.4723	5.0368	2.8530	4.6377	3.6060	3.3218	4.4188	5.0735	5.7295
XM_067094999.1	0.3659	0.6574	0.7223	0.5243	0.9547	1.3026	0.4492	1.5158	0.3893	0.9112	1.3069	0.5719	0.7519	0.8521	0.5704	1.3038	0.5299	1.4955	0.3531	0.2251
XM_067095033.1	3.4538	0.0277	2.0190	1.9156	1.2496	1.8180	1.4995	1.1142	1.5361	2.0109	0.7850	1.2876	1.1539	1.1309	0.7568	0.0594	0.0000	4.6345	0.7179	1.3733
XM_067095038.1	1.0591	2.1484	1.1655	2.1107	0.9825	1.5775	2.0886	0.5809	0.9542	1.0156	1.9384	0.9809	1.0527	0.9243	1.1307	0.3850	0.1537	0.7541	0.3551	0.7302
XM_067095044.1	4.0874	0.0000	5.6775	2.5470	1.7371	2.1523	1.9174	1.7600	1.6737	1.0382	0.2808	1.5495	8.6517	1.3434	0.8554	0.6456	0.0000	2.3865	1.1847	1.3487
XM_067095058.1	1.0417	1.5327	0.3964	0.6097	0.8416	0.9400	0.9026	0.8482	0.9941	0.6308	0.8566	0.3427	1.8577	1.4370	1.5778	0.0337	0.0749	0.9833	0.5180	0.4685
XM_067095062.1	2.5096	4.9188	3.3709	4.2623	3.9869	4.3948	5.3519	1.6096	2.2588	1.8711	4.6480	3.6347	3.7264	1.7327	3.0664	1.5594	0.5916	2.3879	1.4295	1.6478
XM_067095067.1	1.4631	1.6918	1.2668	1.9624	1.0539	1.6942	1.7308	1.2766	1.1968	1.1047	2.0681	1.4662	1.2443	1.2374	1.4373	1.0326	0.8482	1.3345	1.0439	1.0461
XM_067095090.1	1.0220	0.3146	0.7832	2.0419	0.2948	0.3407	1.1229	0.7793	0.0767	0.4902	1.1014	0.8950	1.7012	0.8898	0.9499	1.9030	2.4137	0.8512	0.8881	0.6785
XM_067095093.1	0.9626	0.6527	0.8359	0.5458	0.7591	0.7758	0.8134	0.8669	1.2173	0.3969	0.4186	0.9576	1.2348	0.8550	0.7696	0.5923	0.6305	0.7988	1.0945	0.7346
XM_067095096.1	4.7913	5.3495	2.7911	4.0944	2.7314	4.0618	5.7945	4.2736	4.1304	3.7267	3.6249	4.9075	3.2255	4.8933	2.7131	5.2514	3.9432	3.3152	2.6690	4.2295
XM_067095097.1	3.6951	3.9046	4.1544	5.2991	5.7002	4.7605	3.6232	3.7441	3.9012	4.9087	5.4992	4.0754	2.8051	2.4651	3.7246	6.1558	3.9422	5.2041	4.1959	3.8138
XM_067095100.1	1.6035	1.3034	1.0879	2.1261	0.9226	1.7962	0.4874	0.8467	1.0552	0.5297	0.3346	1.2222	2.6616	0.7502	0.8427	0.5134	0.2285	0.5994	0.7608	0.6816
