	SRR21374326	SRR21374327	SRR21374328	SRR21374329	SRR21374330	SRR21374331	SRR21374332	SRR21374333	SRR21374334	SRR21374335	SRR21374336	SRR21374337	SRR21374338	SRR21374339	SRR21374340	SRR21374341	SRR21374342	SRR21374343	SRR21374344	SRR21374345
XM_067081264.1	406.73	50.49	76.29	0.00	0.00	4.00	0.00	0.00	26.32	30.42	59.79	4.23	14.96	4.00	21.00	0.00	529.62	257.27	5.00	6.00
XM_067081265.1	11.86	0.00	0.00	110.69	404.20	176.13	0.00	93.86	174.37	95.54	156.98	83.85	147.91	14.90	15.40	131.84	0.00	14.13	187.03	66.16
XM_067081269.1	385.30	232.70	207.14	173.97	387.38	176.99	147.53	244.56	637.64	603.87	427.08	537.16	545.93	293.66	236.17	187.49	803.48	395.64	113.89	199.25
XM_067081270.1	56.83	39.63	32.53	39.46	54.62	34.01	26.47	27.43	127.45	162.13	110.32	48.12	72.96	35.89	14.83	34.61	152.52	42.36	13.12	43.32
XM_067081272.1	17.30	28.84	0.00	0.00	72.38	54.23	0.00	20.78	47.47	12.35	24.11	72.23	44.75	10.87	0.00	0.00	23.32	24.32	0.00	0.00
XM_067081273.1	24.21	0.00	0.00	39.25	0.00	0.00	0.00	0.00	105.29	111.16	151.81	42.03	42.23	0.00	3.78	36.51	127.36	0.00	0.00	0.00
XM_067081275.1	26.21	0.00	0.00	16.15	0.00	0.00	23.86	22.52	76.62	134.78	178.71	35.33	63.97	0.00	23.38	43.55	139.60	30.31	7.35	8.72
XM_067081278.1	944.62	352.10	976.92	169.68	516.00	149.75	196.45	393.58	1242.36	1687.62	876.69	2811.21	2885.28	131.05	348.55	308.32	1696.53	1480.37	235.28	464.29
XM_067081280.1	244.93	214.49	192.05	127.16	119.45	65.00	66.64	89.00	673.42	605.28	735.20	606.22	779.83	138.08	129.51	135.19	282.62	252.86	87.74	73.00
XM_067081282.1	0.00	13.52	2.28	2.84	6.88	0.00	0.00	0.00	102.83	116.92	78.45	99.48	24.39	15.92	12.49	2.96	13.91	7.92	13.56	0.00
XM_067081283.1	1392.71	2806.72	618.90	175.07	80.33	57.68	51.83	40.91	1015.16	341.02	158.28	926.88	865.46	9.42	1439.81	43.29	4032.69	1125.97	50.23	48.52
XM_067081284.1	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	496.00	382.00	655.00	292.00	252.00	0.00	89.00	3.00	58.00	18.00	0.00	4.00
XM_067081285.1	363.64	191.54	88.40	116.86	256.31	214.76	102.04	158.67	890.45	1110.51	1268.01	776.63	877.16	89.80	146.10	100.33	769.09	244.49	85.64	85.43
XM_067081286.1	390.24	115.00	156.69	93.00	127.00	51.00	31.00	72.39	1198.79	1297.74	1031.54	1098.52	1485.38	97.49	208.37	169.00	968.48	369.76	94.49	113.34
XM_067081288.1	383.79	903.59	447.34	90.82	689.23	664.85	365.44	252.29	0.00	0.00	12.51	0.00	0.00	64.86	51.96	13.57	12.97	833.03	3.71	43.41
XM_067081289.1	1076.67	3575.24	1647.43	262.09	1281.25	1127.17	1050.04	826.38	5.20	0.00	0.00	12.04	0.00	0.00	37.25	35.53	257.62	2462.88	57.70	117.38
XM_067081290.1	347.82	145.89	37.99	193.54	174.88	63.56	79.27	52.71	466.20	776.81	1082.63	766.03	1604.42	64.98	118.25	76.70	1908.67	521.37	73.70	88.13
XM_067081294.1	85.72	111.66	66.61	33.66	69.10	36.67	40.32	40.74	59.43	74.32	149.69	29.89	76.76	18.55	31.73	87.19	225.85	139.40	16.78	16.53
XM_067081307.1	6.00	0.00	0.00	24.52	23.01	8.00	15.00	14.00	48.66	29.00	76.61	55.00	55.00	20.17	8.46	29.00	31.65	28.00	5.00	14.00
XM_067081308.1	355.18	311.53	198.21	220.96	248.81	154.30	173.35	198.25	85.99	44.88	179.97	103.16	120.84	96.20	249.61	344.71	199.88	294.03	85.38	125.49
XM_067081309.1	0.00	42.00	1.00	2230.96	4344.09	5842.81	4938.89	4285.43	1.00	1.00	0.00	2.00	3.00	760.42	1035.97	7323.87	1.00	8.00	803.05	1453.22
XM_067081310.1	6.00	9.00	4.00	75.00	26.00	63.00	13.00	262.00	7.00	0.00	9.00	0.00	1.00	23.00	24.00	180.00	6.00	0.00	29.00	14.00
XM_067081312.1	375.67	280.00	193.55	339.24	885.13	231.85	559.35	131.48	293.96	203.16	317.91	238.09	313.33	301.80	200.64	311.85	582.81	396.77	99.41	149.23
XM_067081314.1	0.00	0.00	0.00	8924.16	7112.54	4801.68	3469.10	8497.74	0.00	0.00	0.00	0.00	0.00	6859.49	5211.68	8247.89	0.00	0.00	6332.06	3867.17
XM_067081315.1	38.00	1.00	8.00	6.00	5.00	3.00	2.00	5.00	246.91	157.06	261.00	123.00	260.00	7.00	7.00	12.99	271.01	68.00	1.00	2.00
XM_067081316.1	32.00	0.00	50.00	62872.86	34578.94	31316.86	24074.07	56582.02	438.15	300.78	268.48	302.00	433.99	45996.87	24554.05	46762.36	308.06	116.00	23646.27	24294.62
XM_067081317.1	21.00	0.00	0.00	25595.16	68.78	76.07	159.30	442.99	101.00	62.00	36.00	25.00	17.00	20746.84	15593.22	2952.47	43.00	27.00	18891.14	11894.63
XM_067081318.1	0.00	0.00	1.00	41732.88	885.83	495.44	993.59	1597.07	256.01	223.30	201.43	196.00	112.03	24070.10	18789.36	3085.32	1.00	0.00	23391.45	16456.97
XM_067081342.1	0.00	158.00	68.06	108.75	268.84	114.64	122.05	90.42	502.00	334.64	614.72	539.85	798.78	92.80	104.46	148.93	92.06	66.54	47.00	34.94
XM_067081349.1	790.00	490.00	412.04	1107.05	2056.01	1376.95	900.30	1361.03	475.33	341.98	772.00	478.37	542.92	505.20	789.02	1382.21	892.64	643.00	542.74	556.96
XM_067081350.1	826.01	903.42	743.57	1000.79	1851.25	1266.18	1186.22	1155.06	215.00	163.26	440.67	329.85	321.23	447.77	717.73	686.50	961.30	720.21	376.56	568.18
XM_067081353.1	110.14	104.00	103.11	63.90	98.00	43.00	9.03	71.00	297.47	257.00	405.16	279.34	330.17	38.93	88.00	166.07	303.31	172.73	19.00	48.00
XM_067081354.1	105.31	24.00	29.00	16.00	16.00	4.59	7.00	6.00	283.80	173.62	209.52	297.60	353.14	9.00	11.00	4.00	140.60	111.25	6.00	5.00
XM_067081356.1	169.00	23.00	76.00	22.00	7.00	15.00	11.00	7.00	790.05	780.06	1266.26	472.42	884.74	35.00	15.00	8.00	589.02	142.00	2.00	6.00
XM_067081357.1	437.20	335.41	269.82	81.75	93.33	58.45	43.56	62.80	188.47	210.24	408.79	233.94	375.68	55.31	92.67	73.28	359.62	379.66	34.19	62.19
XM_067081358.1	431.80	223.59	249.53	112.25	151.67	69.58	56.19	71.20	380.36	229.89	571.10	285.34	398.27	90.69	76.42	107.19	243.41	376.36	25.81	31.20
XM_067081360.1	246.53	234.00	161.83	259.76	553.25	325.93	319.61	330.04	1155.44	1113.01	1741.81	981.50	1155.86	168.18	251.65	525.41	253.75	251.65	97.22	146.10
XM_067081362.1	352.74	0.00	153.97	0.00	175.44	0.00	102.94	163.83	675.66	550.29	1292.52	654.51	994.51	80.16	271.61	113.62	521.58	228.74	63.46	0.00
XM_067081365.1	156.02	0.00	81.50	57.95	207.96	0.00	0.00	71.02	252.21	703.40	465.83	184.45	225.18	0.00	0.00	0.00	332.40	0.00	67.54	0.00
XM_067081372.1	175.50	120.41	30.36	81.34	205.72	120.55	94.30	93.27	1139.32	367.88	1313.20	1018.27	1093.39	118.06	93.98	186.28	742.20	260.95	119.70	172.00
XM_067081375.1	200.95	140.41	120.04	142.30	208.00	114.05	88.22	79.08	492.30	548.33	727.38	300.90	565.36	143.64	98.97	218.32	485.64	149.22	93.93	88.85
XM_067081377.1	215.00	159.00	112.00	90.00	156.00	87.00	80.00	70.00	1422.60	1728.14	997.41	1323.85	1304.28	65.00	63.00	138.00	406.23	212.00	39.99	52.00
XM_067081378.1	60.61	22.00	22.81	227.17	172.98	65.31	85.13	86.17	8.00	5.00	19.02	7.00	15.00	130.27	72.17	293.48	139.81	13.00	53.41	90.11
XM_067081379.1	1068.36	848.79	411.02	1895.16	1333.97	700.71	583.11	467.43	3299.58	1717.05	2149.63	2084.27	2066.04	2111.40	1644.50	1638.05	2044.92	854.54	1337.88	877.98
XM_067081385.1	49.00	54.46	0.00	379.01	64.00	125.00	75.04	118.00	231.00	287.01	519.01	211.49	400.25	340.00	450.27	566.87	131.86	26.93	205.41	288.62
XM_067081389.1	39.03	0.00	8.36	0.00	41.17	14.96	0.00	16.03	34.41	21.75	26.18	239.26	235.64	1.50	6.23	0.00	17.03	30.81	14.27	20.26
XM_067081400.1	1018.82	661.30	204.44	422.20	453.09	397.22	299.67	185.01	1036.57	352.18	651.75	1334.62	872.65	40.66	152.00	394.69	595.88	834.43	126.34	168.72
XM_067081404.1	0.00	0.00	0.00	70.67	847.38	468.56	642.35	361.22	94.57	265.63	284.62	531.21	729.23	39.41	96.39	95.46	3.57	30.49	39.40	34.48
XM_067081405.1	20.00	0.00	0.00	108.27	398.62	346.98	11.62	260.67	62.43	100.73	19.38	100.79	10.16	91.59	8.34	30.26	20.43	8.51	11.60	11.52
XM_067081414.1	50.62	23.56	23.32	11.29	16.98	0.00	14.19	4.98	347.55	289.54	287.67	355.57	244.48	10.76	0.00	13.81	46.26	26.75	0.00	11.19
XM_067081418.1	50.40	5.49	10.29	2.73	13.54	7.49	3.01	18.00	152.03	186.49	157.03	133.82	240.52	8.51	5.82	1.60	138.94	27.98	0.00	0.00
XM_067081420.1	76.00	18.68	38.99	35.01	79.98	39.49	36.91	16.10	498.43	273.63	846.36	431.20	417.59	21.00	43.18	162.66	139.03	60.18	20.79	31.32
XM_067081424.1	28.02	26.87	13.36	30.90	52.22	11.23	25.68	52.30	303.90	348.69	201.03	416.33	263.02	13.96	34.76	33.57	188.37	64.60	15.05	10.28
XM_067081426.1	0.00	3.10	0.00	0.00	2.02	0.00	0.00	14.90	595.18	674.76	841.18	514.82	550.37	0.00	16.82	20.45	12.92	15.82	0.00	3.68
XM_067081427.1	148.47	80.34	114.08	87.92	191.19	62.99	27.82	52.27	36.61	22.88	81.56	91.03	143.73	75.41	79.26	43.61	78.43	102.24	0.00	21.65
XM_067081428.1	5756.66	7041.49	3964.84	3085.07	4714.61	2621.89	2752.65	2753.61	5998.16	5444.60	7261.95	5377.13	6946.83	2705.20	3831.01	4519.06	9202.87	5918.26	2673.34	3361.32
XM_067081429.1	467.68	458.96	390.02	251.42	482.57	189.54	255.11	220.47	825.00	708.10	950.81	631.51	799.87	471.31	593.95	294.70	694.11	466.31	330.06	429.19
XM_067081430.1	790.33	489.11	528.07	600.90	806.91	463.70	158.31	487.51	219.99	128.96	624.88	165.24	269.70	464.55	681.65	1191.32	831.73	537.00	337.24	271.96
XM_067081431.1	178.17	65.09	99.92	150.68	135.91	71.04	98.85	57.81	402.69	276.23	410.05	393.47	580.66	95.43	247.32	128.41	149.37	195.64	138.04	102.93
XM_067081432.1	458.13	442.39	577.26	269.57	292.91	64.09	178.23	94.34	66.20	56.00	135.01	64.21	126.82	142.93	80.68	284.77	258.81	274.10	81.70	116.05
XM_067081435.1	167.05	192.74	125.58	61.30	17.00	8.62	3.20	0.00	6.00	0.00	450.60	0.00	0.00	31.68	18.96	42.11	49.61	94.19	21.95	67.46
XM_067081437.1	1162.80	2509.65	1049.10	15.00	16.00	0.00	8.53	12.00	340.70	338.75	1275.20	404.62	456.27	0.00	0.00	60.00	1304.00	1411.99	0.00	0.00
XM_067081438.1	77.00	37.23	37.00	55.00	104.37	44.00	29.86	76.00	351.00	93.12	295.03	305.00	144.00	49.00	81.40	61.95	255.18	42.67	41.67	31.96
XM_067081442.1	1364.09	1541.25	754.83	3235.76	2030.24	1085.53	1271.56	679.49	2190.59	1609.82	2886.82	3520.67	4456.58	1390.78	1321.14	6524.44	4734.69	1474.70	1820.65	1339.94
XM_067081451.1	618.64	2049.59	1213.33	0.00	232.06	0.00	0.00	3.52	0.00	0.00	0.00	11.00	19.00	0.00	0.00	39.79	5.00	1125.04	1.53	15.08
XM_067081452.1	733.27	2529.48	986.49	13.00	36297.10	381.92	14.00	135.48	8.00	11.00	24.00	0.00	0.00	75.00	51.00	1561.98	0.00	466.87	3.47	760.80
XM_067081457.1	1315.74	1543.93	983.88	990.34	1454.24	933.47	808.83	1009.57	1451.19	923.67	2445.38	1187.17	1486.05	867.21	570.47	1800.86	1271.35	1187.55	420.22	616.49
XM_067081458.1	104.63	192.63	132.91	46.69	34.61	19.43	22.67	4.48	158.14	322.93	169.72	195.33	385.97	17.84	13.29	13.78	112.29	123.66	12.43	13.60
XM_067081459.1	610.03	350.49	317.09	366.08	499.77	238.45	220.75	204.85	1138.46	1178.78	1806.93	1222.20	1307.95	227.48	377.02	486.12	897.64	536.50	146.00	259.09
XM_067081466.1	93.87	71.31	43.76	120.14	166.43	117.12	95.27	78.59	507.52	570.40	509.45	449.35	434.70	79.37	81.01	80.80	172.13	109.88	39.19	44.10
XM_067081468.1	37.94	0.00	0.00	0.00	41.38	0.00	3.31	7.96	53.92	148.92	98.41	76.56	144.53	0.00	0.00	4.01	44.20	13.12	9.81	15.80
XM_067081471.1	571.05	303.66	159.00	292.00	439.00	206.00	236.01	205.00	865.24	949.10	973.01	831.96	895.42	183.00	251.04	345.35	1001.42	520.54	99.00	154.00
XM_067081485.1	902.59	1498.04	677.40	433.98	905.05	824.79	1006.67	1082.83	75.85	0.00	98.67	132.77	60.40	149.06	113.31	733.80	848.41	916.73	166.91	207.93
XM_067081486.1	38.96	82.45	36.02	4.67	54.81	8.23	0.00	0.00	145.11	67.48	142.91	154.25	215.13	8.43	23.51	2.61	43.11	24.33	8.77	8.03
XM_067081489.1	1354.50	1603.08	1480.45	946.45	712.48	697.27	0.00	322.59	0.00	26.96	1297.11	0.00	366.26	156.11	298.65	1036.02	254.68	1701.13	202.35	534.03
XM_067081494.1	838.96	477.08	180.21	483.25	705.39	474.35	528.82	565.74	711.65	625.60	986.97	929.60	702.72	24.08	416.54	449.49	762.40	470.88	146.17	252.25
XM_067081496.1	1077.61	827.32	494.97	173.67	513.43	162.66	408.80	464.12	1145.12	922.68	1156.55	930.55	936.80	73.89	221.47	449.40	1456.65	831.16	100.00	94.71
XM_067081503.1	286.98	567.38	207.51	2937.07	2053.38	1139.53	848.87	952.78	2486.86	1551.13	2560.52	2267.95	2829.53	850.65	2152.30	1844.16	987.85	346.74	1159.34	1187.82
XM_067081505.1	496.92	573.84	337.29	769.71	1094.99	683.08	671.69	626.24	955.06	645.01	1596.05	931.88	978.09	743.75	601.27	1303.77	332.24	397.24	397.08	515.50
XM_067081506.1	1083.63	580.52	482.02	383.30	310.99	211.70	211.75	244.75	477.07	517.32	451.24	353.80	507.89	442.36	518.87	790.67	1086.32	1013.95	511.69	540.61
XM_067081507.1	4764.60	3599.32	2583.38	1547.76	1666.28	895.30	989.77	1023.46	2123.33	2024.66	1589.98	1563.21	2091.08	1854.43	2522.09	3544.72	5374.83	5325.27	2145.26	1968.09
XM_067081508.1	53.85	16.70	19.15	0.00	28.76	0.00	13.06	20.99	0.00	786.83	0.00	0.00	303.66	0.00	117.60	50.27	75.49	71.48	0.00	47.88
XM_067081519.1	110.02	52.70	34.27	78.31	121.24	64.42	31.43	25.73	727.17	571.92	704.39	870.94	418.31	57.42	47.56	61.95	209.88	131.52	37.36	48.23
XM_067081533.1	13.69	40.62	0.00	68.55	112.93	27.10	55.01	5.59	177.51	55.65	170.25	118.21	257.04	72.37	47.27	73.01	31.76	33.22	42.65	4.38
XM_067081534.1	366.42	359.16	457.14	46.49	85.24	51.26	0.00	44.75	74.04	30.29	25.45	77.57	55.62	53.03	56.19	43.00	94.62	365.88	0.00	0.00
XM_067081536.1	551.65	458.01	606.66	2244.27	3016.16	1501.28	946.33	1298.26	1585.07	1847.56	2362.46	1530.10	2406.84	1644.73	1926.80	1003.36	591.08	1206.57	1313.75	1736.17
XM_067081540.1	373.66	353.58	226.70	1516.11	3085.45	1153.86	726.09	1286.65	1179.55	1566.71	5141.92	358.65	2660.40	924.03	1426.20	1848.84	1138.54	539.74	149.37	930.74
XM_067081541.1	225.94	178.37	106.83	115.86	326.39	337.56	569.38	290.03	1261.91	312.91	1436.79	1713.20	1174.43	363.82	85.95	461.98	139.81	121.25	764.76	171.97
XM_067081542.1	11.44	8.40	2.56	248.47	51.66	20.00	23.99	29.26	358.77	185.72	1049.59	320.35	891.00	71.19	51.44	155.25	12.14	5.08	50.66	113.90
XM_067081543.1	504.90	581.94	480.51	75.04	118.92	50.11	42.73	74.62	1575.69	1518.77	1836.30	1467.76	1924.14	179.05	121.30	342.46	390.34	495.90	36.42	10.34
XM_067081545.1	261.37	302.53	234.03	460.44	578.42	243.32	214.79	313.43	4281.35	3957.17	6455.01	3844.91	6210.60	435.41	620.26	1112.37	416.01	497.65	465.70	471.01
XM_067081546.1	64.00	234.00	26.00	689.05	1005.83	402.00	241.01	259.00	15.00	9.00	21.00	4.00	9.00	629.60	340.06	874.14	7.00	175.00	318.00	341.10
XM_067081547.1	723.70	432.19	491.29	357.25	848.45	232.07	308.89	293.66	816.40	746.03	4212.31	863.78	1201.76	251.23	333.85	482.29	343.54	430.58	222.30	256.34
XM_067081551.1	36.00	31.00	9.00	337.00	1207.58	883.27	484.00	524.04	133.01	97.00	278.90	49.00	1129.89	98.00	291.00	13.00	74.00	16.00	167.00	247.80
XM_067081552.1	55.98	87.72	95.25	76.60	0.00	55.74	0.00	33.25	109.91	214.91	236.54	171.12	179.38	0.00	10.27	55.00	86.38	139.12	0.00	0.00
XM_067081553.1	293.49	89.00	48.00	102.86	199.00	97.00	80.00	94.22	611.34	457.61	762.12	668.91	1016.33	47.00	84.00	103.14	488.43	200.87	45.00	38.00
XM_067081560.1	133.57	23.28	0.00	8.44	65.03	0.00	0.00	0.00	337.04	280.45	421.57	442.04	511.94	18.73	0.00	21.05	97.37	17.69	0.00	0.00
XM_067081561.1	0.00	21.97	28.48	0.00	29.75	9.42	0.00	0.00	856.64	749.94	623.40	626.92	654.48	27.29	4.87	9.61	151.03	61.18	0.00	5.25
XM_067081574.1	74.69	37.73	26.49	39.93	105.09	68.37	3.87	24.87	291.20	211.41	525.80	364.62	437.61	4.48	0.00	71.93	68.73	106.72	24.59	25.76
XM_067081576.1	52.56	28.51	0.00	62.54	21.32	44.55	11.60	0.00	316.95	287.62	410.41	403.47	279.46	16.19	52.46	36.74	125.66	66.30	79.94	16.62
XM_067081577.1	28.29	16.92	21.90	172.86	72.56	104.04	5.94	201.60	109.72	201.35	199.14	49.03	203.25	39.22	85.80	87.05	432.03	14.45	36.06	51.44
XM_067081578.1	241.43	102.47	55.48	162.79	263.31	70.18	49.57	60.57	1600.46	1307.03	1403.62	966.23	1256.35	149.72	174.60	467.27	706.08	228.83	71.25	154.30
XM_067081580.1	93.03	150.01	13.18	12.28	7.58	0.00	0.00	0.00	151.12	57.18	79.22	67.63	19.40	0.00	5.85	18.31	138.75	165.81	0.00	0.00
XM_067081581.1	0.00	0.00	0.00	11.57	0.00	0.00	0.00	0.00	233.77	158.33	243.40	231.94	127.11	40.46	36.68	114.89	236.73	44.50	59.16	0.00
XM_067081582.1	1076.75	915.46	492.80	141.09	390.98	82.53	127.06	96.41	3951.28	3695.70	4330.57	3542.20	3440.86	216.84	336.45	582.97	1774.14	1009.83	100.37	209.89
XM_067081583.1	188.92	24.84	49.77	103.38	656.30	4.93	3.98	26.39	807.05	478.06	775.58	760.15	411.35	154.45	67.12	391.01	501.51	508.16	180.28	15.49
XM_067081584.1	104.57	104.37	40.44	151.64	137.28	74.58	25.32	33.14	912.20	631.05	1078.04	874.45	786.41	142.19	97.67	296.63	332.03	147.66	27.18	183.32
XM_067081585.1	67.96	21.99	22.72	22.57	0.00	0.00	4.89	4.97	152.05	145.42	253.79	158.90	174.68	11.75	58.76	60.54	92.67	51.73	13.06	4.78
XM_067081586.1	0.00	33.37	25.23	0.00	18.20	0.00	0.00	34.18	156.91	111.84	103.11	57.56	41.44	80.46	0.00	0.00	170.73	0.00	8.70	22.85
XM_067081587.1	173.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	406.88	510.69	518.34	509.83	460.13	0.00	79.59	0.00	605.17	335.37	0.00	14.44
XM_067081589.1	18.28	38.87	0.00	0.00	0.00	46.66	20.40	39.74	312.06	90.54	162.90	137.38	241.47	0.00	0.00	29.65	112.02	141.08	0.00	0.00
XM_067081590.1	212.85	521.31	189.53	7.00	0.00	0.00	1.00	1.00	62.00	55.32	60.04	189.69	105.00	0.00	4.65	5.00	0.00	275.62	0.00	2.00
XM_067081591.1	6.41	15.99	0.00	0.00	0.00	0.00	0.00	0.00	29.98	64.37	145.52	50.91	213.74	7.89	0.00	0.00	181.71	82.78	0.00	0.00
XM_067081593.1	191.58	69.95	26.07	105.35	242.29	0.00	6.40	106.61	769.26	623.74	686.99	658.33	576.40	82.51	83.90	122.48	1253.48	523.90	140.32	140.03
XM_067081594.1	29.00	9.00	3.00	14.00	13.00	3.00	7.00	1.00	131.00	140.00	161.02	93.00	204.00	7.00	20.00	7.00	72.06	17.00	9.00	17.00
XM_067081595.1	2955.55	2252.09	1621.29	2643.94	837.93	366.69	426.44	563.20	5591.48	5096.60	7399.19	5375.47	5908.69	1674.22	3045.62	5311.69	20075.37	2975.03	1496.23	3232.73
XM_067081601.1	68.38	0.00	11.78	0.00	0.00	3.00	0.00	4.00	70.76	61.56	474.39	75.20	83.39	3.00	33.00	18.00	47.15	90.64	0.00	2.01
XM_067081602.1	8.62	76.00	99.12	17.00	3.00	0.00	3.00	0.00	69.24	112.44	699.71	151.77	162.00	0.00	0.00	0.00	30.67	8.37	24.00	0.00
XM_067081604.1	26198.92	22730.51	22244.94	9981.75	10837.90	6168.50	5086.41	7453.37	9292.83	9528.23	7664.11	8172.55	11970.55	9272.62	14366.49	14324.66	43571.57	27324.52	11206.11	13754.11
XM_067081605.1	407.00	465.02	256.57	1762.14	2899.00	1187.61	1696.01	1854.82	581.00	628.01	627.79	736.93	1049.03	927.44	1564.37	1301.26	594.99	451.00	1133.00	1187.88
XM_067081616.1	2.17	0.00	0.00	0.00	0.00	0.00	1.00	2.00	121.45	133.27	120.30	95.56	161.57	0.00	0.00	0.00	14.28	10.53	0.00	0.00
XM_067081619.1	293.52	218.42	92.93	1612.32	1534.03	955.49	1088.76	1174.68	37.49	3.54	15.00	18.08	6.44	784.34	1517.71	187.28	16.83	106.13	1285.19	628.12
XM_067081621.1	37.54	64.58	74.21	695.14	357.52	158.55	112.81	225.52	49.51	10.46	0.00	31.10	26.56	276.96	1087.54	55.68	43.49	65.87	592.84	182.49
XM_067081623.1	1127.04	1534.12	949.70	1226.35	2347.00	1155.15	1601.50	1063.46	1974.29	896.90	4968.40	1800.72	4690.91	807.21	462.01	3352.43	504.72	916.00	307.49	634.50
XM_067081624.1	35.57	26.00	15.42	7.97	21.90	13.49	16.00	13.14	215.92	264.93	205.43	168.68	140.32	35.00	34.31	40.00	157.87	20.75	13.22	31.20
XM_067081629.1	47.23	97.40	46.05	441.95	717.78	553.90	361.97	658.52	78.46	55.10	140.06	79.80	106.22	276.62	221.27	693.09	62.26	27.41	282.88	201.93
XM_067081631.1	206.79	170.76	224.13	3604.65	11082.42	3853.25	4919.07	5572.67	1504.07	1519.86	4600.28	1623.81	3553.79	2457.00	2601.54	7992.24	245.98	346.92	2570.14	2589.28
XM_067081632.1	442.65	315.36	297.01	559.39	1588.81	563.60	705.18	530.64	264.10	143.25	1171.45	277.68	514.98	395.84	366.90	1430.33	695.66	415.67	478.96	136.40
XM_067081633.1	66.53	37.85	0.00	151.14	876.43	500.07	469.71	885.70	687.30	971.04	1064.97	710.31	813.19	376.85	347.06	528.01	49.54	127.55	471.23	141.00
XM_067081634.1	206.21	460.45	186.35	629.10	1127.19	242.95	1246.31	869.18	86.17	0.00	3.09	9.35	20.04	934.59	367.62	1098.25	47.45	254.90	497.05	210.09
XM_067081635.1	90.86	124.28	116.93	452.08	921.91	223.40	716.49	900.02	50.77	25.41	9.75	32.35	37.36	508.36	147.59	924.75	24.84	134.03	452.23	109.30
XM_067081636.1	0.00	26.79	0.00	157.94	308.19	127.36	298.37	537.80	86.62	57.73	328.62	99.32	125.65	126.22	52.24	308.38	14.94	0.00	334.69	128.08
XM_067081637.1	644.25	647.00	444.21	300.00	362.22	274.86	152.75	230.00	966.41	957.29	1455.67	876.51	1296.78	156.71	284.00	343.87	1111.39	680.45	127.00	207.00
XM_067081640.1	130.00	62.00	52.00	193.00	507.64	181.35	151.00	178.00	1063.00	1510.41	1100.08	1068.97	1131.29	198.00	292.75	484.65	361.00	94.00	124.00	193.00
XM_067081645.1	149.13	101.26	26.02	65.98	69.97	83.82	48.57	29.02	1185.33	298.80	427.23	532.44	355.14	389.43	78.85	118.06	198.74	86.64	151.30	71.35
XM_067081647.1	263.28	415.13	145.27	227.57	0.00	151.19	0.00	205.43	319.00	241.13	829.77	279.96	0.00	147.33	216.28	604.08	539.85	361.56	123.73	216.77
XM_067081649.1	239.78	39.81	182.82	0.00	330.67	0.00	183.79	0.00	879.35	1096.30	1501.53	1049.48	2793.70	0.00	0.00	0.00	94.09	0.00	0.00	0.00
XM_067081651.1	642.74	670.42	455.49	452.54	460.43	201.19	120.70	223.29	954.67	773.50	1357.70	565.87	651.40	375.61	453.52	507.37	1001.63	618.11	207.14	260.80
XM_067081656.1	1243.82	747.89	764.90	566.88	694.90	613.73	405.37	517.55	4881.74	3508.47	2968.76	3583.21	4493.94	1159.00	808.41	427.79	983.37	856.78	609.89	570.69
XM_067081657.1	339.15	256.00	207.18	223.19	364.71	242.09	205.99	227.50	757.56	646.44	1000.00	662.26	783.09	190.27	196.94	203.00	647.65	391.62	97.60	198.13
XM_067081658.1	344.93	131.49	257.88	0.00	596.66	360.26	312.09	0.00	476.82	352.75	1732.71	467.06	976.21	128.54	237.56	337.60	0.00	0.00	0.00	115.23
XM_067081662.1	42.61	25.30	5.13	7.76	49.66	25.77	13.08	13.61	133.56	92.90	206.06	97.31	238.33	25.53	27.39	72.54	72.31	44.36	27.60	14.78
XM_067081663.1	0.00	0.00	0.00	254.61	92.88	246.92	133.62	214.08	5.50	0.00	0.00	1.81	0.00	377.14	320.35	99.74	0.00	0.00	337.61	171.64
XM_067081665.1	52.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	36923.76	38692.63	12702.83	33012.57	22293.68	0.00	84.02	0.00	182.00	63.00	2.00	0.00
XM_067081670.1	179.66	296.37	437.28	68.14	313.56	36.13	285.17	260.01	0.00	8.16	0.00	0.00	0.00	34.98	73.97	346.75	502.63	632.12	19.18	0.00
XM_067081672.1	136.55	183.31	121.83	166.16	291.44	53.87	427.28	47.81	15.00	0.00	0.00	50.06	0.00	9.02	39.29	403.57	511.93	232.16	0.00	22.00
XM_067081673.1	198.78	100.15	165.66	115.95	245.01	0.00	284.19	139.07	0.00	10.68	7.00	32.94	3.00	0.00	25.74	216.49	250.30	271.78	38.82	0.00
XM_067081692.1	217.01	473.14	275.47	555.70	1246.67	774.03	511.38	618.06	101.30	37.08	814.66	215.84	322.00	615.51	624.69	1019.37	485.46	277.93	556.25	607.50
XM_067081698.1	578.39	259.22	254.33	310.05	600.41	185.98	196.33	154.08	280.11	128.14	572.08	89.92	345.24	271.34	218.66	340.42	12.61	455.37	225.22	232.53
XM_067081703.1	16.00	69.00	12.00	1684.23	2900.01	3343.58	2255.09	2185.00	3.00	9.00	50.00	9.00	0.00	365.00	708.00	133.00	47.00	66.00	442.00	750.80
XM_067081704.1	1224.07	1722.31	1172.98	489.97	1019.26	525.45	461.54	531.12	1178.30	766.99	937.80	982.95	922.96	381.15	449.89	377.53	1219.72	1236.43	387.75	539.38
