	SRR21374326	SRR21374327	SRR21374328	SRR21374329	SRR21374330	SRR21374331	SRR21374332	SRR21374333	SRR21374334	SRR21374335	SRR21374336	SRR21374337	SRR21374338	SRR21374339	SRR21374340	SRR21374341	SRR21374342	SRR21374343	SRR21374344	SRR21374345
XM_067084086.1	3.5503	4.2376	1.5132	1.5081	0.5825	0.5373	0.4348	1.1916	2.9162	0.7399	1.6499	2.9567	1.5675	0.8554	0.0000	0.0680	2.0934	2.9728	0.3199	0.0000
XM_067084087.1	3.4295	2.8358	2.8259	0.0000	0.7317	1.5253	0.5737	0.6405	0.0000	3.7164	4.4908	1.3159	2.3706	2.1195	2.9610	3.6809	3.4391	3.2657	2.7041	1.3567
XM_067084088.1	9.3755	1.2870	1.5277	11.4906	7.8656	29.6133	9.7949	7.7313	33.3079	22.9007	12.3561	18.8309	18.0117	11.6409	10.5073	5.0027	17.1615	5.7589	6.7252	5.8107
XM_067084090.1	31.3617	41.6741	25.8399	0.0000	0.0000	0.0000	0.0000	0.0000	1.0406	0.4024	0.5937	4.1441	2.0202	0.0572	1.7331	0.0426	27.4102	32.1271	0.0000	0.0000
XM_067084093.1	4.3017	4.1753	1.6237	9.9943	3.5337	3.3241	3.3699	2.2885	1.1227	0.4837	1.5030	0.9930	1.1272	2.6252	3.7221	3.1510	2.7262	3.8409	2.5809	3.0990
XM_067084095.1	1.3416	1.1884	0.9858	1.3190	0.7288	0.4935	0.9111	1.1112	9.0129	5.6476	4.0902	3.7087	6.6361	0.4557	1.2396	1.1406	4.2852	1.4109	0.9253	1.1505
XM_067084099.1	3.3144	1.2633	1.3625	1.4005	0.8156	0.6702	1.9841	1.2143	26.3230	36.8417	9.5200	28.6589	12.7154	1.6350	1.2061	1.6236	3.3819	2.2028	1.6908	0.5293
XM_067084100.1	0.9758	0.4736	0.3710	1.1697	0.4804	0.8893	0.0000	0.9168	12.5657	14.9361	6.4128	8.3034	8.2989	0.0000	0.5212	1.6482	2.1772	1.2344	0.0000	1.4972
XM_067084116.1	0.0000	0.6273	0.4142	8.2599	0.8340	1.3002	2.4183	1.2915	0.0000	0.0000	0.0000	0.2561	0.0000	12.6064	10.5017	0.1588	0.9070	0.4654	7.7584	7.4783
XM_067084121.1	0.1027	0.0173	0.0175	16.9383	0.9702	3.2512	2.4695	1.9751	0.0000	0.0948	0.0000	0.3460	0.2773	9.8568	11.6305	0.0198	0.1039	0.0586	8.3671	23.7013
XM_067084122.1	10.8987	18.0209	9.2422	11.2651	1.6521	4.9996	2.7298	2.9069	10.2433	9.4930	14.5357	12.9301	10.7484	5.9879	5.2745	2.9550	12.6657	7.1240	4.3985	8.8131
XM_067084123.1	5.3195	6.1291	1.5089	3.7651	1.9200	0.0000	1.8358	1.1611	3.6201	3.6689	4.3376	3.0496	1.7805	1.5333	2.8714	1.8268	8.0860	6.6898	0.2072	2.7573
XM_067084128.1	0.0000	0.0628	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9415.5139	10064.7301	7092.0084	9604.0171	8061.3191	0.0331	0.0000	0.0247	0.0000	0.0000	0.0673	0.0378
XM_067084133.1	10.4597	0.3436	0.3231	0.2727	0.3920	0.4112	0.5608	1.3700	2.5651	0.8505	0.4897	2.0295	2.6590	0.4973	0.2388	0.1193	30.5159	6.6988	0.0452	0.2540
XM_067084146.1	9.8692	5.5950	4.3335	3.5415	3.6360	5.1018	2.7385	2.9383	26.2770	29.4793	29.2544	28.1798	13.7144	5.7571	4.0212	4.1836	6.5348	6.1019	2.7494	2.2155
XM_067084155.1	785.1000	1941.1746	1078.5130	0.0346	0.0475	0.0083	0.0373	0.0392	0.0731	0.0104	0.0000	0.0316	0.0075	0.0271	0.0000	0.0128	0.2235	858.1305	0.0096	0.0000
XM_067084167.1	2.7911	12.2140	4.7248	0.0000	0.0000	0.1117	0.1503	0.0452	0.0000	0.1244	0.0000	0.0000	0.0389	0.0000	0.0621	0.1630	0.3482	3.8716	0.0000	0.0000
XM_067084172.1	1.4051	0.0593	0.0000	40.2419	35.4059	31.0986	21.2495	23.3623	126.1119	175.4188	133.2069	118.7309	145.9774	32.9994	15.1793	60.1225	4.9787	2.6222	16.0530	23.1372
XM_067084173.1	10.8295	11.1511	8.0196	6.7309	2.9422	4.9726	3.1960	3.9316	6.1082	3.8818	8.2430	3.8238	4.4978	3.8987	4.5730	5.6407	5.8248	10.0156	4.0414	3.9091
XM_067084177.1	0.6997	0.1978	0.1665	0.1367	0.0519	0.7979	2.3378	0.0712	9.1955	12.0334	7.1645	12.0952	8.5402	0.0714	0.0929	0.0651	1.9422	0.8977	0.1184	0.1314
XM_067084178.1	26.2999	19.3753	14.9799	68.8148	91.4933	40.1147	97.3388	49.6260	98.4049	93.4990	392.8195	105.8050	193.5864	63.8793	59.1198	272.4228	36.0922	19.2149	41.2032	56.9057
XM_067084180.1	3.7056	2.5536	1.2409	5.3202	2.4630	2.0184	2.0918	1.9981	1.8117	1.0361	4.4520	2.2595	2.1039	1.5754	2.6591	3.0184	1.7598	2.7767	1.2521	1.5481
XM_067084185.1	4.1782	3.6391	2.2891	3.0426	2.1862	2.0285	2.5438	1.8097	2.1737	3.0007	2.3905	2.3248	2.8107	1.3584	1.5192	3.0166	3.7501	4.2561	1.3603	1.5444
XM_067084191.1	1.8669	0.9128	0.4176	0.8413	1.3442	0.6085	0.8190	0.8192	0.3895	1.7156	1.3112	1.5986	2.6159	0.5740	1.2089	0.9125	5.1165	1.7583	0.3233	1.0613
XM_067084199.1	95.0934	76.1377	83.1536	9.4445	5.9524	8.6344	4.2109	10.1560	25.9151	37.7128	19.5533	27.0385	27.3164	6.3446	4.8128	8.5128	151.4419	94.1825	6.4295	3.2604
XM_067084201.1	7.4959	2.0565	1.5713	3.3063	1.9655	2.3867	4.1243	3.9736	17.0932	23.3476	22.4673	25.7599	77.9927	1.6434	0.8908	5.3869	2.8049	3.9924	1.7845	1.6750
XM_067084202.1	1.5189	0.6889	0.7548	3.2003	1.2013	0.9461	2.3711	1.4326	2.2473	3.2040	3.2009	2.8753	11.0128	1.5863	1.0320	2.5696	3.0674	1.0363	0.5410	0.3420
XM_067084204.1	9.9224	3.8666	4.6128	6.4780	9.8792	6.8029	8.6616	6.2361	59.5791	68.3957	42.9393	51.3551	38.9228	10.0342	6.8799	9.5120	28.0864	10.8583	7.1194	10.0349
XM_067084207.1	0.4677	0.0000	0.0000	0.1577	0.4585	0.1452	0.5089	0.0000	16.4339	9.5209	13.3124	9.7759	6.0469	1.6933	0.2196	1.7816	3.7924	0.6797	0.7297	0.8676
XM_067084215.1	3.1905	1.9514	1.7880	9.8689	1.6233	1.5647	3.6667	3.8070	9.1299	3.6344	8.6448	8.0063	4.0733	14.4456	9.4610	5.1138	4.9567	3.5271	12.2514	8.6028
XM_067084218.1	0.5719	0.9939	0.7786	1.0778	0.3337	0.4793	0.4199	0.5997	1.6164	1.6537	91.1179	3.4633	5.0114	0.1280	0.5569	1.3521	1.0718	0.1466	0.1609	0.5493
XM_067084220.1	2.3021	1.2239	1.5977	2.9035	2.5344	2.7446	1.1852	1.5116	6.2895	6.0345	6.5539	6.1449	3.6958	4.2307	4.2434	3.3453	4.6689	3.9065	3.4705	2.7782
XM_067084221.1	8.3650	15.6787	9.3293	4.0793	3.6592	3.0601	6.1367	3.9005	5.9158	1.6247	12.3916	6.0273	7.2815	2.1412	1.6263	7.7259	1.9799	9.4400	2.0345	3.3065
XM_067084222.1	31.8318	50.3009	25.2266	16.9458	14.4225	15.6045	20.3814	13.5330	18.4575	9.7264	39.1400	18.8472	34.8156	11.3248	12.2525	27.4886	16.8775	36.6797	9.9455	12.5828
XM_067084224.1	5.5271	2.1005	1.1597	3.6238	3.1923	2.4997	2.5145	3.2411	35.6136	45.6343	32.7977	33.8121	35.6845	3.3965	3.5913	4.1615	11.8147	5.5863	1.9653	4.8066
XM_067084226.1	0.0000	0.0000	0.0235	60.7318	0.6525	0.0000	3.4455	1.4854	0.0000	0.0000	0.0000	0.0000	0.0000	42.1143	13.8902	0.0000	0.2955	0.1475	26.5676	3.1230
XM_067084229.1	1.7061	0.1800	0.5980	3645.6111	247.9378	70.7947	270.9851	321.8743	10.3504	1.2760	0.2075	0.3868	0.0784	2298.1578	1430.3926	8.2826	5.7670	0.2311	2405.2050	978.7305
XM_067084234.1	8.1855	6.5999	3.6667	5.0972	3.4238	3.3786	4.1337	2.4748	18.0961	8.2900	15.4726	22.3306	14.9696	4.3606	2.9112	4.6056	7.4952	6.9071	1.9899	3.5420
XM_067084236.1	0.1400	0.0000	0.0000	19.6297	23.5057	15.6420	11.2837	10.4300	0.4026	0.0000	0.0000	0.0000	0.0000	10.9870	19.8560	1.9950	0.0000	0.0366	25.6190	9.4798
XM_067084241.1	11.2861	8.6190	6.9059	6.1755	7.6851	7.8410	6.2979	6.9051	64.2485	58.2204	54.3735	72.3706	37.7288	7.3587	5.9325	6.1665	13.8788	10.7212	4.4073	5.7050
XM_067084245.1	6.8865	3.7813	4.9854	5.1876	2.7590	2.2968	2.6249	3.0167	86.9033	127.7445	58.0570	91.5151	61.0244	7.1097	5.0786	3.2625	21.7290	9.3162	3.0452	2.8484
XM_067084249.1	3.2292	1.9785	1.7480	5.4059	2.0700	2.6622	3.0388	1.0114	5.1441	2.0400	8.2604	4.6844	6.1160	0.3414	3.3290	1.2498	2.4791	2.4677	2.2948	1.5908
XM_067084256.1	14.9530	20.5896	16.4126	10.8723	8.9015	12.1672	8.8028	9.9903	42.6317	48.2427	58.3438	39.2571	43.1852	12.5355	7.6887	9.6083	9.6750	17.1782	8.9629	12.2332
XM_067084257.1	9.0431	8.8263	9.3918	2.9687	1.5209	2.3410	4.6384	3.2060	10.1399	20.0911	18.4919	11.1618	12.9234	3.6961	3.6902	2.1243	5.0568	7.7760	1.3789	1.3187
XM_067084258.1	0.3692	0.5667	0.1271	12.4169	9.1846	9.8712	6.6178	8.3079	0.0000	0.0000	0.0000	0.0000	0.0000	8.6433	6.4653	13.9756	0.1053	0.2481	6.6158	9.4944
XM_067084259.1	15.9349	12.2658	9.4414	9.5474	9.2272	8.9564	9.9792	10.1229	38.6072	32.6658	37.6196	31.0509	26.0724	10.5695	11.0400	11.7981	35.3003	22.9705	6.6937	9.3025
XM_067084260.1	0.5161	0.5439	0.3981	0.5255	0.3348	0.4728	0.6700	0.2878	8.1217	6.4838	7.3524	11.0114	7.2603	0.4458	0.5264	0.9781	0.3054	0.4810	0.1707	0.3224
XM_067084261.1	3.0723	3.7398	2.8318	4.3633	2.2319	2.6795	3.8414	3.0854	7.3207	6.1212	11.6511	2.5009	9.6932	3.0915	3.1041	2.2451	2.3586	2.4788	2.6056	3.7344
XM_067084262.1	11.4780	14.3270	4.9005	9.7605	11.6686	7.3228	6.1859	8.7273	2.8709	1.2455	43.5547	2.2672	4.3309	8.0941	5.6713	6.9179	9.3368	6.8902	3.4713	8.3649
XM_067084264.1	1.1787	2.2469	0.2061	3.9563	1.9198	2.7414	1.7841	2.5847	0.0000	0.0000	2.2459	0.0000	0.1980	0.6246	2.0126	2.8281	4.2355	0.2588	0.4555	1.7459
XM_067084265.1	1.5688	0.2221	0.0000	0.0000	0.4344	0.0000	0.0000	1.6972	2.4228	2.4404	6.5747	1.8076	3.5583	0.0000	0.4927	0.0000	1.8745	1.1828	0.0000	0.0000
XM_067084267.1	4.6224	3.0291	2.4924	4.4761	2.4738	2.9802	3.7101	1.6608	10.3797	8.2596	4.7500	9.9813	5.9759	3.4679	3.8970	3.5682	14.0268	5.6751	3.1535	2.7672
XM_067084273.1	1.4198	1.8422	0.2208	3.1345	0.0000	2.7684	1.8566	1.7366	1.3569	2.6718	6.3790	0.0000	0.7478	1.3050	1.5481	4.7512	4.2706	0.0000	0.0000	0.3605
XM_067084274.1	0.4973	0.8350	0.2772	3.0166	2.6908	1.1141	1.7538	0.8153	1.2083	0.4022	2.6730	0.5855	1.0670	0.4841	1.2945	7.6786	2.3142	0.4639	0.3295	0.5377
XM_067084275.1	0.0000	0.1494	0.0000	4.1916	5.8839	4.7115	3.8373	4.3934	0.0432	0.0000	0.0428	0.0000	0.0000	2.2691	3.2422	6.1493	0.1241	0.0974	2.4740	3.8316
XM_067084276.1	5.2559	1.4283	3.0458	38.9037	166.0119	53.5973	115.3981	76.4506	49.8446	7.6425	76.2026	18.6500	33.4064	32.1568	26.4617	181.7138	25.1319	4.1963	35.0480	59.5850
XM_067084277.1	1.5388	0.0820	0.4897	4.3622	5.1612	6.3525	3.1958	4.4659	0.1675	0.2541	0.3468	0.3519	0.4736	2.7045	2.5591	3.7960	0.6715	0.2933	3.0291	3.3552
XM_067084278.1	1.2149	5.5631	2.4161	0.0276	0.0000	0.0000	0.0000	0.0000	3.3312	3.7476	0.8716	1.7165	0.7893	0.0000	0.0000	0.0000	1.9138	4.0747	0.0000	0.0000
XM_067084279.1	1.6277	6.8089	6.3964	0.2591	0.5568	1.1757	0.0000	0.0000	0.0000	0.0000	0.8780	0.0000	0.0000	0.0638	0.0000	0.0000	0.8057	1.2264	0.3776	0.8807
XM_067084281.1	6.0312	12.6203	12.1357	1.6647	6.3132	5.9739	2.9300	0.8097	1.0277	0.0000	0.2600	2.3407	0.0000	0.9638	2.2412	1.9368	1.2456	8.3944	0.7455	1.5715
XM_067084283.1	2.1803	14.3773	3.1738	0.1263	1.0939	0.5559	0.9193	0.6761	0.0956	0.0000	0.5677	1.0948	0.0000	0.0000	0.1263	0.1526	3.6799	1.6977	0.0312	0.2082
XM_067084285.1	7.6559	6.6132	3.3696	7.5751	6.8002	5.7069	5.6495	3.7588	12.3059	11.9262	43.5709	12.0729	24.2829	6.2746	6.7733	7.0225	12.6419	8.2194	4.1511	6.8292
XM_067084286.1	0.1017	0.0855	0.1604	2.5438	3.5855	1.3571	2.3772	1.5272	0.1271	0.0000	0.4365	0.0287	0.0000	1.7226	0.9520	2.8400	0.7325	0.0192	0.4342	1.4583
XM_067084302.1	8.8627	9.9406	4.7849	5.4256	3.9130	4.3850	5.4548	3.8684	43.3855	43.8745	49.4052	42.5384	39.0860	3.2611	3.3287	5.7205	16.7563	8.3429	2.7130	3.7542
XM_067084306.1	5.1087	2.1381	5.1387	3.6383	1.2580	1.4829	0.0000	1.1275	0.0000	0.0000	3.0290	0.0000	2.1262	0.0000	3.1404	3.8488	5.8712	2.6177	0.5152	3.0569
XM_067084310.1	5.3838	6.4213	1.5558	0.0000	2.3449	1.9250	3.4979	1.3566	2.2865	1.4144	0.2399	3.5641	0.3518	1.4395	1.9710	0.0000	1.0371	5.6453	1.1153	0.0000
XM_067084311.1	3.1038	2.3544	2.2474	1.6999	1.7121	1.7454	2.0012	1.9968	2.0595	1.3984	4.7840	0.9083	3.2231	1.9713	2.1543	4.0241	5.0443	2.6516	0.5671	3.0316
XM_067084315.1	3.7253	5.5982	3.1319	2.2180	1.8750	2.0557	1.9361	1.3651	0.8136	0.8836	1.4986	1.0950	0.8594	1.2200	2.4546	1.5817	1.8195	3.2940	0.9936	1.3811
XM_067084316.1	0.8845	1.1603	0.7308	0.5543	0.2887	0.5251	0.5677	0.3299	4.5066	3.0430	4.6463	4.4287	4.9610	0.4628	0.4111	0.7189	0.5240	0.9457	0.0904	0.2955
XM_067084318.1	5.9583	8.2160	9.2223	7.1255	1.4400	1.2259	4.5687	2.5097	51.1123	58.2288	34.2272	41.8649	38.8613	5.1064	7.2306	8.1280	20.8640	9.4445	6.6494	2.9140
XM_067084327.1	1.9855	1.5332	0.6080	1.6293	0.3474	0.4457	0.6377	1.1200	0.9472	0.0000	0.3220	0.0000	1.0202	1.5466	2.2891	3.1436	14.7197	3.2633	4.2205	0.9745
XM_067084328.1	0.4540	0.0000	0.1966	82.3131	13.8541	5.1908	7.4083	8.9841	0.5278	0.3770	0.0000	1.1536	0.4388	64.5968	55.2697	65.5109	0.3233	0.2817	120.4972	42.6132
XM_067084332.1	10.9811	6.0038	4.9320	16.8719	1.5586	1.5362	2.8254	1.7646	84.9361	114.9808	144.3025	155.0730	67.6671	17.7999	26.0741	6.5412	49.3582	16.4371	50.8421	7.5614
XM_067084335.1	0.0000	0.9670	0.0000	0.0000	0.0000	0.9214	0.0000	0.0000	3.1823	2.7141	1.5444	2.7564	2.5400	0.0000	0.0000	1.0212	1.7955	1.8987	0.3221	0.5010
XM_067084337.1	5.3159	4.3937	4.8891	11.4639	9.2909	9.5404	9.3112	8.6597	26.1537	28.6591	25.9077	28.0057	24.9459	11.0425	10.2466	9.8066	11.9085	6.7800	8.4318	12.4454
XM_067084341.1	1.9147	0.3021	0.5787	1.4900	0.6743	0.0000	0.0000	0.2577	45.0214	55.9452	26.8541	44.0304	25.1956	0.5893	0.8240	0.7644	8.4875	2.7003	0.0000	0.0000
XM_067084346.1	2.8831	3.0449	3.9381	2.3951	1.5618	2.4317	2.1539	1.9632	15.7241	14.0601	17.8284	14.1421	12.7115	2.1363	1.7388	3.3713	5.5953	3.2989	1.3421	1.3227
XM_067084347.1	1.2858	1.9160	2.0488	1.3068	2.4547	2.0831	1.7580	3.4584	7.1718	7.4960	4.6782	13.0686	5.6125	2.1546	0.8232	1.9152	4.2222	3.5946	1.0438	1.6070
XM_067084348.1	5.1517	3.2781	2.2976	3.6495	4.5953	3.0769	2.9387	1.9519	9.5248	11.5034	6.7606	11.2100	9.7304	2.4111	4.2820	4.8698	6.0988	6.8266	4.1241	7.1180
XM_067084350.1	26.8665	22.4344	22.0718	0.0000	0.0000	0.0000	0.0000	0.0000	3.9725	0.6319	3.8634	11.5743	7.5429	0.0000	0.2809	0.0929	42.0518	31.2622	0.0000	0.0000
XM_067084352.1	10.5507	11.2586	3.7158	5.7129	20.3688	10.0858	8.4310	8.6203	71.1607	51.8045	38.1193	76.5248	10.7434	21.6758	8.6025	11.2171	8.4751	22.7138	20.1100	5.2495
XM_067084359.1	1.1061	0.0000	0.0000	0.0352	0.0000	0.0668	0.0000	0.0635	7.0386	7.5685	5.4226	8.3876	5.4293	0.0000	0.0608	0.0000	3.3846	1.7431	0.0000	0.0000
XM_067084362.1	1.4044	1.4197	1.1366	4.6193	1.5696	1.3879	1.6484	1.8704	1.1921	0.3173	1.2866	0.8071	1.0730	2.3895	3.0310	2.0001	1.4176	1.5482	3.8720	2.2701
XM_067084366.1	4.9721	4.2660	4.6770	0.0000	0.0000	0.0000	0.0000	0.0000	2.7007	2.2138	1.3828	2.7002	1.2284	0.0000	0.0000	0.0000	9.0010	5.1070	0.0000	0.0000
XM_067084369.1	0.3255	0.0000	0.4262	0.0774	0.7209	0.3581	0.5758	0.0000	11.1824	8.1424	11.2869	9.9551	14.2629	0.3577	0.0609	0.0000	0.3361	0.0000	0.2118	0.2514
XM_067084404.1	0.8626	0.9120	0.8750	29.6094	11.2954	14.7383	9.2917	6.5421	3.1446	3.3838	0.6221	2.8831	0.7840	16.8713	28.0900	8.8365	1.1099	0.7801	17.8941	11.9723
XM_067084406.1	0.9072	2.3042	0.3464	17.4673	11.0671	8.1688	18.1249	16.6941	16.5658	7.3643	29.4630	0.7333	45.2481	25.0157	22.9710	8.1080	3.8180	0.4988	13.6181	14.4598
XM_067084409.1	4.9074	0.0000	0.0000	4.1780	5.8578	0.6080	2.4613	1.0424	40.6164	31.2534	28.8399	41.3406	24.3292	11.7218	0.0000	4.0573	10.4603	6.3311	0.0000	4.7697
XM_067084412.1	42.7527	92.4942	50.0115	29.7017	4.6945	8.9988	10.6895	11.4537	9.6773	4.0540	0.0401	11.4338	0.3481	19.6656	29.5005	0.6537	9.4956	39.8305	19.5507	5.3454
XM_067084413.1	7.3385	6.3263	5.7661	24.0932	14.7300	20.7191	15.0135	24.8088	88.1663	115.6506	40.2513	81.3287	55.8495	28.1097	26.5700	26.5070	14.5646	10.4550	22.2811	23.0656
XM_067084415.1	0.0000	0.0000	0.0000	6.0687	0.4471	0.1906	0.1579	0.0674	0.0000	0.0000	0.0000	0.0000	0.0000	2.8636	2.6793	1.5128	0.0000	0.0000	2.7712	5.0398
XM_067084432.1	17.8148	15.0717	13.1493	14.5597	11.0503	13.9447	11.0781	10.7850	11.3992	7.1463	16.2524	10.0933	10.3031	9.9716	9.9017	16.3676	14.2336	19.4915	6.5012	8.3825
XM_067084433.1	14.7237	11.3589	8.2381	31.8488	13.3828	13.8691	14.4290	11.3718	126.2733	133.0262	91.0988	110.8681	87.3159	28.0898	26.8152	21.5018	19.4217	16.3824	24.6559	28.3183
XM_067084434.1	0.3248	0.6014	0.4329	6.0953	4.7912	9.1078	7.3631	2.5742	2.4504	0.2865	2.3991	1.5949	3.9048	3.4970	4.6545	1.3187	0.2563	0.2754	3.0846	4.1095
XM_067084435.1	2.2128	3.4737	2.9307	0.0000	0.1713	0.0000	0.0000	0.0000	0.0000	0.9674	44.3183	1.0321	8.2104	0.0000	2.6859	0.1973	1.2338	3.6747	0.0000	0.0000
XM_067084436.1	0.0000	0.0000	0.0000	3.1177	5.5285	19.9758	3.3038	6.5241	0.6316	0.0000	0.0000	0.0000	0.0000	0.7272	0.0000	1.2187	0.0000	0.0000	0.0113	0.2446
XM_067084440.1	4.0513	2.5688	2.9909	3.5187	13.9008	14.0579	8.9879	6.8147	4.3687	5.2828	10.8950	6.7676	9.5004	4.4860	2.0440	9.9284	9.8586	6.9779	3.3589	3.7434
XM_067084441.1	1.4569	0.0000	0.1953	0.0000	0.2694	0.0000	0.0000	0.0000	0.4973	7.6559	3.7183	5.8351	1.3119	0.0000	0.0000	0.0000	2.3861	0.9579	0.0000	0.1391
XM_067084445.1	0.0000	0.3347	0.0269	17.1158	13.0279	18.9890	12.6338	17.0573	0.0386	0.0000	0.0000	0.0000	0.0000	10.6683	7.1807	3.1902	0.0000	0.0142	11.3078	13.2915
XM_067084447.1	2.2272	3.4626	0.9909	4.7717	4.9931	2.8968	7.9514	4.5759	0.1881	0.0917	0.0198	0.2980	0.0000	1.0915	2.1059	3.7354	4.5044	10.1476	1.8591	1.8419
XM_067084457.1	4.9248	3.3271	3.5059	2.6908	2.3442	2.5099	2.5204	2.2718	48.0781	61.4812	27.3697	49.4255	36.3326	2.9895	2.7661	1.2984	6.2823	5.2656	1.6202	2.3699
XM_067084465.1	2.4957	1.1951	1.0204	1.1543	1.3675	1.6381	0.2774	1.2758	1.3640	1.7951	1.8383	1.6112	2.0427	0.9599	1.0924	1.7895	1.6087	1.0034	0.0534	1.1977
XM_067084468.1	2.9998	2.7245	1.1883	1.6937	1.3702	1.2626	1.8423	0.5464	1.0646	0.4663	0.2695	1.2757	0.6289	2.5320	0.7911	2.7768	2.2425	2.2244	0.8717	0.4778
XM_067084478.1	3.6186	2.8987	3.0717	4.7696	1.2776	2.2135	4.1693	2.7423	4.2759	4.0606	7.4512	0.0000	5.8496	1.8176	6.6038	0.0000	6.8385	4.6335	0.0000	5.0917
XM_067084479.1	13.9723	12.4474	6.7462	8.2525	8.1876	11.6032	7.1626	8.2829	3.2131	0.1290	10.5855	4.5175	4.1510	5.6197	6.5104	10.9437	14.4926	14.7760	1.9752	7.9012
XM_067084481.1	2.9772	2.3187	1.4268	5.7421	9.0896	6.3926	8.9014	6.1670	2.0217	0.9685	2.6965	1.6678	0.6803	2.1459	5.4705	6.5243	6.1570	2.9824	9.0682	6.7300
XM_067084482.1	7.9356	6.2519	3.5278	15.6391	12.3838	13.8934	15.2004	15.7742	56.3407	63.7998	41.4598	46.6615	39.2276	17.1603	28.2369	28.8120	17.6820	8.8160	19.0210	13.6702
XM_067084483.1	0.5977	2.8493	1.6617	9.7897	18.0010	8.8344	7.8101	9.0249	6.9139	3.8664	9.7299	9.5949	4.6371	4.7770	10.8328	38.4980	4.2800	5.5345	7.4035	13.9329
XM_067084487.1	1.5190	3.3260	0.4572	11.7542	5.1035	1.6202	40.6005	24.4890	637.0672	178.9114	416.2492	702.5413	633.9009	0.3050	1.9819	60.3517	39.9981	0.9841	1.4382	1.7468
XM_067084488.1	2.1986	1.8933	0.4333	0.7676	0.3616	3.2110	0.0000	0.0000	360.4447	240.1563	155.5239	354.2099	330.5653	1.6439	0.9710	1.5726	14.9379	3.4206	0.4132	1.0667
XM_067084489.1	144.7132	83.9264	81.4946	21.4171	3.7404	5.5925	3.6189	3.1855	41.3357	51.0838	50.8140	39.5027	41.8792	13.9152	14.5082	21.2960	33.9979	95.0718	5.4131	15.3012
XM_067084496.1	23.0060	28.2937	18.9379	27.1718	15.6131	21.0507	17.5846	14.7273	66.9547	46.7746	48.5031	56.5648	46.7029	24.7026	24.5135	27.2048	13.5213	27.5517	15.0432	23.6517
XM_067084501.1	1.5910	0.3825	0.0000	0.0855	0.1554	0.0000	0.0000	0.0000	2.5216	10.6255	3.2347	5.4268	2.8795	0.0000	0.0909	0.0000	3.8400	1.9571	0.0000	0.0000
XM_067084508.1	2.2944	1.4070	2.0071	6.8074	18.0611	12.7284	7.3254	10.4944	4.8122	4.9854	10.4152	3.8636	4.8113	4.7448	4.1727	22.0027	6.0568	0.0000	3.6837	5.1888
XM_067084510.1	0.9279	0.5642	0.8112	2.5252	1.5074	1.9683	1.7825	1.1608	2.0271	1.5181	1.9851	2.1956	2.1055	1.2614	0.6279	0.7936	0.4594	0.0000	0.8728	1.4036
XM_067084515.1	1.9128	1.1866	0.7295	1.5678	0.8175	0.9207	0.8996	0.9528	1.5486	3.6920	2.3647	3.2589	2.8371	0.5310	0.3579	0.8029	1.4359	1.4714	0.3168	0.8129
XM_067084516.1	1.8328	1.9851	1.2777	1.9667	3.7627	2.0631	5.8329	1.2762	5.2882	3.6748	1.8691	2.6139	2.5062	1.8566	0.6649	1.8998	3.1541	1.3604	0.4094	2.4360
XM_067084518.1	1.0341	1.9693	0.9244	1.3662	2.2847	1.5162	3.7944	1.2333	0.0000	0.2496	1.9361	3.6593	1.1224	0.0000	2.4929	2.2237	1.1668	0.8519	1.3682	1.6966
XM_067084522.1	2.3555	1.6486	0.9437	1.2152	3.1679	3.7491	2.4533	0.7970	1.0737	1.7273	1.0487	0.0000	1.2887	0.8803	1.3392	0.1942	1.9345	1.8783	0.0000	1.6954
XM_067084528.1	0.3567	0.0573	0.0176	0.0880	0.0118	0.0000	0.0104	0.0170	5.8771	4.3628	4.5869	4.5441	4.7447	0.0395	0.0000	0.0151	0.3407	0.2965	0.0000	0.0000
XM_067084529.1	1.7791	0.1282	0.0000	0.3032	0.1885	0.0000	0.0000	0.0000	3.2025	3.2733	1.7123	2.7923	1.8974	0.0000	0.0000	0.2206	2.7027	1.8801	0.0000	0.3123
XM_067084533.1	3.8653	3.2350	1.2309	2.6280	3.5722	0.8698	7.4805	3.2560	0.8450	0.8046	0.3623	1.4244	0.5335	0.3084	2.6654	5.5667	8.7703	10.9596	0.7619	0.3384
XM_067084534.1	9.6905	8.4177	6.3005	8.5814	6.1963	5.9926	5.8618	6.2003	4.4305	3.2324	4.4403	4.1940	6.4676	5.1969	4.7698	4.1559	11.0124	10.3955	4.1070	6.6516
XM_067084535.1	49.9823	18.4207	18.0012	206.6988	62.4740	116.2750	100.9330	231.3787	61.0620	45.0285	69.7709	60.9951	102.0457	203.8573	105.9920	15.5243	129.4845	63.8844	109.5639	111.8007
XM_067084537.1	2.8052	2.0751	2.3385	8.2639	9.1851	12.7890	10.2609	8.9077	2.3352	1.7526	3.6695	1.7651	2.0510	4.8524	6.2867	3.1570	4.9705	3.0778	3.5718	6.1065
XM_067084538.1	1.9388	0.0000	1.1594	2.6666	1.3703	1.7112	0.9529	1.9841	10.8596	17.3460	8.7033	9.9353	6.0331	0.8184	0.7637	2.7049	4.8029	1.7907	1.9001	1.2306
XM_067084539.1	1.8687	1.3741	0.2299	2.5269	1.4827	1.4319	0.9909	0.5645	8.6154	16.3752	7.5795	10.2788	6.4185	2.3965	2.4967	1.4912	1.3009	2.2792	0.3540	1.4775
