pathway_id	pathway_name	source	jumper_idx	laggard_idx	log2_ratio_idx	n_contributing_taxa_jumper	n_contributing_taxa_laggard	top_jumper_taxa	top_laggard_taxa	method_note
map05111	Biofilm formation - Vibrio cholerae	KEGG_GENOME	0.0032531290137797595	0.00869948444630762	-1.4188242835210827	79	111	Klebsiella variicola (5.15e-04); Pectobacterium cacticida (3.09e-04); Pseudoalteromonas phenolica (2.33e-04); Citrobacter koseri (2.25e-04); Arcticibacterium luteifluviistationis (7.74e-05)	Cutibacterium acnes (9.07e-04); Pseudomonas oryzihabitans (3.87e-04); Massilia arenae (3.84e-04); Pseudomonas azotoformans (3.43e-04); Moraxella osloensis (3.41e-04)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05120	Epithelial cell signaling in Helicobacter pylori infection	KEGG_GENOME	0.00020266165641424656	0.00037570235398249566	-0.887250660380948	66	95	Klebsiella variicola (3.43e-05); Pectobacterium cacticida (2.38e-05); Citrobacter koseri (2.18e-05); Pseudoalteromonas phenolica (1.60e-05); Proteus faecis (6.63e-06)	Moraxella osloensis (5.68e-05); Pectobacterium cacticida (2.06e-05); Pseudomonas alkylphenolica (1.64e-05); Pseudomonas azotoformans (1.43e-05); Pseudomonas oryzihabitans (1.34e-05)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05130	Pathogenic Escherichia coli infection	KEGG_GENOME	0.00048176392273554635	0.0011534619001809176	-1.257830790054097	79	110	Klebsiella variicola (5.15e-05); Flavobacterium jumunjinense (5.11e-05); Arcticibacterium luteifluviistationis (3.87e-05); Pseudoalteromonas phenolica (2.41e-05); Citrobacter koseri (2.18e-05)	Cutibacterium acnes (1.30e-04); Moraxella osloensis (1.14e-04); Flavobacterium haoranii (8.04e-05); Massilia arenae (6.26e-05); Massilia terrae (4.56e-05)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05131	Shigellosis	KEGG_GENOME	0.0009704017934865423	0.0012864266960260398	-0.40635023482847643	74	97	Klebsiella variicola (2.58e-04); Citrobacter koseri (1.45e-04); Pectobacterium cacticida (7.14e-05); Pseudoalteromonas phenolica (4.01e-05); Proteus faecis (3.76e-05)	Klebsiella variicola (7.15e-05); Massilia arenae (7.05e-05); Pseudomonas azotoformans (6.44e-05); Pectobacterium cacticida (6.17e-05); Pseudomonas alkylphenolica (5.75e-05)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05132	Salmonella infection	KEGG_GENOME	0.0012155298234355998	0.002802804015704505	-1.2046138206911636	79	110	Flavobacterium jumunjinense (1.15e-04); Pectobacterium cacticida (1.07e-04); Arcticibacterium luteifluviistationis (1.06e-04); Klebsiella variicola (8.59e-05); Pseudoalteromonas phenolica (8.02e-05)	Cutibacterium acnes (3.89e-04); Moraxella osloensis (2.27e-04); Flavobacterium haoranii (1.81e-04); Mariniblastus fucicola (1.16e-04); Exiguobacterium aestuarii (1.10e-04)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05133	Pertussis	KEGG_GENOME	0.0017059667784639235	0.002365977092213983	-0.47161076318242734	75	102	Klebsiella variicola (5.32e-04); Citrobacter koseri (2.39e-04); Pectobacterium cacticida (5.95e-05); Arcticibacterium luteifluviistationis (5.81e-05); Proteus faecis (5.52e-05)	Pseudomonas alkylphenolica (1.89e-04); Pseudomonas azotoformans (1.50e-04); Klebsiella variicola (1.48e-04); Mariniblastus fucicola (1.16e-04); Pseudomonas aeruginosa (9.04e-05)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05134	Legionellosis	KEGG_GENOME	0.0009033907735037128	0.002549466940846168	-1.495743221582878	79	111	Pectobacterium cacticida (1.07e-04); Pseudoalteromonas phenolica (6.42e-05); Arcticibacterium luteifluviistationis (5.81e-05); Klebsiella variicola (5.15e-05); Flavobacterium jumunjinense (5.11e-05)	Cutibacterium acnes (6.48e-04); Moraxella osloensis (1.70e-04); Exiguobacterium aestuarii (1.10e-04); Massilia arenae (9.40e-05); Pectobacterium cacticida (9.25e-05)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05135	Yersinia infection	KEGG_GENOME	2.2847138468027422e-05	6.729569919729715e-05	-1.5179785694162706	14	27	Rahnella inusitata (4.55e-06); Kluyvera georgiana (2.36e-06); Erwinia piriflorinigrans (2.28e-06); Proteus faecis (2.21e-06); Pseudomonas alcaligenes (2.15e-06)	Pseudomonas aeruginosa (9.04e-06); Pseudomonas alcaligenes (5.65e-06); Pseudomonas guangdongensis (4.52e-06); Pseudomonas zeshuii (4.52e-06); Aeromonas lusitana (4.05e-06)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05142	Chagas disease	KEGG_GENOME	0.00015820408946308343	0.00025553050389403047	-0.6882529913135054	59	89	Pseudoalteromonas phenolica (2.41e-05); Klebsiella variicola (1.72e-05); Flavobacterium jumunjinense (1.28e-05); Pectobacterium cacticida (1.19e-05); Arcticibacterium luteifluviistationis (9.68e-06)	Flavobacterium haoranii (2.01e-05); Massilia arenae (1.57e-05); Pseudomonas oryzihabitans (1.34e-05); Aeromonas dhakensis (1.23e-05); Massilia terrae (1.14e-05)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05143	African trypanosomiasis	KEGG_GENOME	0.0001669688146893422	0.0003228746356525572	-0.9472420822151654	59	92	Klebsiella variicola (3.43e-05); Pseudoalteromonas phenolica (1.60e-05); Flavobacterium jumunjinense (1.28e-05); Pectobacterium cacticida (1.19e-05); Arcticibacterium luteifluviistationis (9.68e-06)	Pseudomonas oryzihabitans (2.67e-05); Flavobacterium haoranii (2.01e-05); Pseudomonas alkylphenolica (1.64e-05); Pseudomonas azotoformans (1.43e-05); Stutzerimonas stutzeri (1.33e-05)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05144	Malaria	KEGG_GENOME	1.0299721907508496e-06	0.0	1.0214599635973238	1	0	Alcanivorax jadensis (1.03e-06)		Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05145	Toxoplasmosis	KEGG_GENOME	0.00013945614608336634	0.0003772016974782905	-1.4290360832042934	28	64	Arcticibacterium luteifluviistationis (2.90e-05); Emticicia soli (1.58e-05); Flavobacterium jumunjinense (1.28e-05); Ruegeria pomeroyi (1.05e-05); Pseudoalteromonas phenolica (8.02e-06)	Massilia arenae (5.48e-05); Massilia terrae (3.99e-05); Massilia niastensis (2.99e-05); Flavobacterium haoranii (2.01e-05); Massilia agri (1.99e-05)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05146	Amoebiasis	KEGG_GENOME	0.00010431349018367538	0.0002195644907684325	-1.0665102955874843	43	44	Klebsiella variicola (3.43e-05); Pectobacterium cacticida (1.19e-05); Citrobacter koseri (7.25e-06); Kluyvera georgiana (3.54e-06); Salipiger aestuarii (2.58e-06)	Moraxella osloensis (5.68e-05); Exiguobacterium aestuarii (4.39e-05); Pectobacterium cacticida (1.03e-05); Klebsiella variicola (9.54e-06); Lysobacter brunescens (8.96e-06)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05150	Staphylococcus aureus infection	KEGG_GENOME	2.6504125618767117e-05	0.00013445068346301637	-2.3000477289383476	16	50	Pectobacterium polaris (7.43e-06); Phycisphaera mikurensis (2.66e-06); Enterobacter asburiae (2.37e-06); Phytobacter diazotrophicus (2.13e-06); Ruegeria pomeroyi (1.49e-06)	Exiguobacterium aestuarii (2.19e-05); Pseudomonas oryzihabitans (1.34e-05); Aeromonas dhakensis (1.23e-05); Pseudomonas alkylphenolica (8.21e-06); Aeromonas lusitana (8.09e-06)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05152	Tuberculosis	KEGG_GENOME	0.0006766755115405647	0.002160981839449211	-1.6736878602222633	79	111	Arcticibacterium luteifluviistationis (5.81e-05); Klebsiella variicola (5.15e-05); Flavobacterium jumunjinense (5.11e-05); Pectobacterium cacticida (4.76e-05); Pseudoalteromonas phenolica (3.21e-05)	Cutibacterium acnes (5.18e-04); Moraxella osloensis (1.70e-04); Flavobacterium haoranii (8.04e-05); Pseudomonas oryzihabitans (8.01e-05); Massilia arenae (7.83e-05)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05160	Hepatitis C	KEGG_GENOME	0.00013945614608336634	0.00037858200666603413	-1.4342918505467237	28	66	Arcticibacterium luteifluviistationis (2.90e-05); Emticicia soli (1.58e-05); Flavobacterium jumunjinense (1.28e-05); Ruegeria pomeroyi (1.05e-05); Pseudoalteromonas phenolica (8.02e-06)	Massilia arenae (5.48e-05); Massilia terrae (3.99e-05); Massilia niastensis (2.99e-05); Flavobacterium haoranii (2.01e-05); Massilia agri (1.99e-05)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05161	Hepatitis B	KEGG_GENOME	0.00013945614608336634	0.0003772016974782905	-1.4290360832042934	28	64	Arcticibacterium luteifluviistationis (2.90e-05); Emticicia soli (1.58e-05); Flavobacterium jumunjinense (1.28e-05); Ruegeria pomeroyi (1.05e-05); Pseudoalteromonas phenolica (8.02e-06)	Massilia arenae (5.48e-05); Massilia terrae (3.99e-05); Massilia niastensis (2.99e-05); Flavobacterium haoranii (2.01e-05); Massilia agri (1.99e-05)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05162	Measles	KEGG_GENOME	0.00013945614608336634	0.0003772016974782905	-1.4290360832042934	28	64	Arcticibacterium luteifluviistationis (2.90e-05); Emticicia soli (1.58e-05); Flavobacterium jumunjinense (1.28e-05); Ruegeria pomeroyi (1.05e-05); Pseudoalteromonas phenolica (8.02e-06)	Massilia arenae (5.48e-05); Massilia terrae (3.99e-05); Massilia niastensis (2.99e-05); Flavobacterium haoranii (2.01e-05); Massilia agri (1.99e-05)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05163	Human cytomegalovirus infection	KEGG_GENOME	0.00013945614608336634	0.0003772016974782905	-1.4290360832042934	28	64	Arcticibacterium luteifluviistationis (2.90e-05); Emticicia soli (1.58e-05); Flavobacterium jumunjinense (1.28e-05); Ruegeria pomeroyi (1.05e-05); Pseudoalteromonas phenolica (8.02e-06)	Massilia arenae (5.48e-05); Massilia terrae (3.99e-05); Massilia niastensis (2.99e-05); Flavobacterium haoranii (2.01e-05); Massilia agri (1.99e-05)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05164	Influenza A	KEGG_GENOME	0.00013945614608336634	0.00037858200666603413	-1.4342918505467237	28	66	Arcticibacterium luteifluviistationis (2.90e-05); Emticicia soli (1.58e-05); Flavobacterium jumunjinense (1.28e-05); Ruegeria pomeroyi (1.05e-05); Pseudoalteromonas phenolica (8.02e-06)	Massilia arenae (5.48e-05); Massilia terrae (3.99e-05); Massilia niastensis (2.99e-05); Flavobacterium haoranii (2.01e-05); Massilia agri (1.99e-05)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05165	Human papillomavirus infection	KEGG_GENOME	0.00023373206425809324	0.0005794715399831687	-1.3062104081437709	77	105	Klebsiella variicola (3.43e-05); Pectobacterium cacticida (2.38e-05); Citrobacter koseri (1.45e-05); Flavobacterium jumunjinense (1.28e-05); Arcticibacterium luteifluviistationis (9.68e-06)	Cutibacterium acnes (1.30e-04); Pseudomonas oryzihabitans (2.67e-05); Exiguobacterium aestuarii (2.19e-05); Pectobacterium cacticida (2.06e-05); Flavobacterium haoranii (2.01e-05)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05166	Human T-cell leukemia virus 1 infection	KEGG_GENOME	3.964832824537913e-05	8.721228588259253e-05	-1.1177835836162426	10	23	Flavobacterium jumunjinense (1.28e-05); Arcticibacterium luteifluviistationis (9.68e-06); Flavobacterium haoranii (4.79e-06); Flavobacterium silvisoli (3.19e-06); Mariniblastus fucicola (3.06e-06)	Flavobacterium haoranii (2.01e-05); Mariniblastus fucicola (1.28e-05); Brevundimonas aurantiaca (1.14e-05); Pseudomonas azotoformans (7.15e-06); Anatilimnocola aggregata (5.65e-06)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05167	Kaposi sarcoma-associated herpesvirus infection	KEGG_GENOME	0.00013945614608336634	0.0003772016974782905	-1.4290360832042934	28	64	Arcticibacterium luteifluviistationis (2.90e-05); Emticicia soli (1.58e-05); Flavobacterium jumunjinense (1.28e-05); Ruegeria pomeroyi (1.05e-05); Pseudoalteromonas phenolica (8.02e-06)	Massilia arenae (5.48e-05); Massilia terrae (3.99e-05); Massilia niastensis (2.99e-05); Flavobacterium haoranii (2.01e-05); Massilia agri (1.99e-05)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05168	Herpes simplex virus 1 infection	KEGG_GENOME	0.00013945614608336634	0.0003772016974782905	-1.4290360832042934	28	64	Arcticibacterium luteifluviistationis (2.90e-05); Emticicia soli (1.58e-05); Flavobacterium jumunjinense (1.28e-05); Ruegeria pomeroyi (1.05e-05); Pseudoalteromonas phenolica (8.02e-06)	Massilia arenae (5.48e-05); Massilia terrae (3.99e-05); Massilia niastensis (2.99e-05); Flavobacterium haoranii (2.01e-05); Massilia agri (1.99e-05)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05169	Epstein-Barr virus infection	KEGG_GENOME	0.00013945614608336634	0.0003772016974782905	-1.4290360832042934	28	64	Arcticibacterium luteifluviistationis (2.90e-05); Emticicia soli (1.58e-05); Flavobacterium jumunjinense (1.28e-05); Ruegeria pomeroyi (1.05e-05); Pseudoalteromonas phenolica (8.02e-06)	Massilia arenae (5.48e-05); Massilia terrae (3.99e-05); Massilia niastensis (2.99e-05); Flavobacterium haoranii (2.01e-05); Massilia agri (1.99e-05)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05170	Human immunodeficiency virus 1 infection	KEGG_GENOME	0.00013945614608336634	0.0003772016974782905	-1.4290360832042934	28	64	Arcticibacterium luteifluviistationis (2.90e-05); Emticicia soli (1.58e-05); Flavobacterium jumunjinense (1.28e-05); Ruegeria pomeroyi (1.05e-05); Pseudoalteromonas phenolica (8.02e-06)	Massilia arenae (5.48e-05); Massilia terrae (3.99e-05); Massilia niastensis (2.99e-05); Flavobacterium haoranii (2.01e-05); Massilia agri (1.99e-05)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05171	Coronavirus disease	KEGG_GENOME	1.3533158167057502e-05	3.595508172861547e-05	-1.3464245186179438	7	15	Pseudoalteromonas phenolica (8.02e-06); Pelagerythrobacter marensis (1.21e-06); Pontibacter roseus (1.01e-06); Thalassotalea marina (9.21e-07); Sphingomonas koreensis (8.34e-07)	Massilia arenae (7.83e-06); Massilia terrae (5.69e-06); Lysobacter brunescens (4.48e-06); Massilia niastensis (4.27e-06); Massilia agri (2.85e-06)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
map05200	Pathways in cancer	KEGG_GENOME	0.0010449448828488295	0.0029338771612016333	-1.4884932915612037	79	110	Klebsiella variicola (1.72e-04); Pseudoalteromonas phenolica (7.22e-05); Pectobacterium cacticida (5.95e-05); Arcticibacterium luteifluviistationis (5.81e-05); Citrobacter koseri (4.35e-05)	Pseudomonas oryzihabitans (1.87e-04); Moraxella osloensis (1.70e-04); Massilia arenae (1.49e-04); Cutibacterium acnes (1.30e-04); Pseudomonas azotoformans (1.22e-04)	Genome-resolved functional index: sum over taxa of (pool rel. abundance x pathway genes / genome total genes). DESCRIPTIVE ONLY (n=1 pooled per group; no statistical inference).
