gene	module
XM_067127204.1	M8
XM_067127206.1	M1
XM_067127207.1	M1
XM_067127208.1	M1
XM_067127209.1	M3
XM_067127210.1	M1
XM_067127212.1	M1
XM_067127217.1	M1
XM_067127235.1	M1
XM_067127240.1	M1
XM_067127244.1	M1
XM_067127245.1	M1
XM_067127246.1	M1
XM_067127250.1	M1
XM_067127252.1	M1
XM_067127253.1	M1
XM_067127258.1	M2
XM_067127260.1	M1
XM_067127261.1	M1
XM_067127262.1	M8
XM_067127264.1	M7
XM_067127270.1	M1
XM_067127274.1	M1
XM_067127276.1	M1
XM_067127278.1	M7
XM_067127282.1	M5
XM_067127283.1	M1
XM_067127284.1	M1
XM_067127286.1	M1
XM_067127289.1	M2
XM_067127290.1	M2
XM_067127297.1	M6
XM_067127298.1	M1
XM_067127300.1	M2
XM_067127301.1	M1
XM_067127321.1	M2
XM_067127326.1	M17
XM_067127330.1	M1
XM_067127331.1	M5
XM_067127332.1	M1
XM_067127335.1	M1
XM_067127342.1	M1
XM_067127352.1	M6
XM_067127359.1	M2
XM_067127371.1	M1
XM_067127374.1	M2
XM_067127375.1	M1
XM_067127377.1	M1
XM_067127381.1	M7
XM_067127382.1	M2
XM_067127383.1	M7
XM_067127384.1	M7
XM_067127385.1	M1
XM_067127386.1	M2
XM_067127397.1	M4
XM_067127400.1	M1
XM_067127401.1	M5
XM_067127412.1	M5
XM_067127418.1	M9
XM_067127419.1	M5
XM_067127420.1	M1
XM_067127423.1	M5
XM_067127424.1	M1
XM_067127430.1	M1
XM_067127433.1	M1
XM_067127434.1	M1
XM_067127437.1	M1
XM_067127440.1	M1
XM_067127443.1	M1
XM_067127448.1	M1
XM_067127452.1	M1
XM_067127453.1	M1
XM_067127454.1	M1
XM_067127455.1	M1
XM_067127456.1	M1
XM_067127457.1	M3
XM_067127459.1	M1
XM_067127464.1	M3
XM_067127467.1	M7
XM_067127471.1	M6
XM_067127473.1	M1
XM_067127475.1	M1
XM_067127479.1	M4
XM_067127480.1	M1
XM_067127485.1	M6
XM_067127486.1	M1
XM_067127487.1	M1
XM_067127488.1	M1
XM_067127489.1	M1
XM_067127491.1	M1
XM_067127492.1	M1
XM_067127498.1	M1
XM_067127499.1	M1
XM_067127500.1	M1
XM_067127503.1	M2
XM_067127505.1	M2
XM_067127507.1	M2
XM_067127518.1	M1
XM_067127529.1	M1
XM_067127539.1	M1
XM_067127540.1	M3
XM_067127544.1	M0
XM_067127548.1	M1
XM_067127550.1	M1
XM_067127552.1	M2
XM_067127553.1	M1
XM_067127555.1	M3
XM_067127563.1	M4
XM_067127564.1	M1
XM_067127567.1	M1
XM_067127569.1	M2
XM_067127572.1	M1
XM_067127583.1	M1
XM_067127586.1	M8
XM_067127588.1	M1
XM_067127590.1	M6
XM_067127591.1	M1
XM_067127592.1	M1
XM_067127602.1	M1
XM_067127603.1	M1
XM_067127606.1	M1
XM_067127703.1	M1
XM_067127721.1	M1
XM_067127739.1	M1
XM_067127747.1	M2
XM_067127752.1	M1
XM_067127770.1	M2
XM_067127772.1	M2
XM_067127773.1	M2
XM_067127774.1	M1
XM_067127775.1	M1
XM_067127776.1	M1
XM_067127780.1	M4
XM_067127783.1	M1
XM_067127785.1	M13
XM_067127786.1	M7
XM_067127795.1	M5
XM_067127796.1	M1
XM_067127801.1	M1
XM_067127813.1	M3
XM_067127816.1	M6
XM_067127817.1	M3
XM_067127827.1	M3
XM_067127844.1	M1
XM_067127855.1	M9
XM_067127856.1	M6
XM_067127857.1	M6
XM_067127858.1	M1
XM_067127864.1	M13
XM_067127865.1	M12
XM_067127866.1	M10
XM_067127867.1	M1
XM_067127868.1	M10
XM_067127869.1	M4
XM_067127870.1	M1
XM_067127875.1	M2
XM_067127880.1	M6
XM_067127881.1	M4
XM_067127885.1	M1
XM_067127888.1	M1
XM_067127889.1	M1
XM_067127890.1	M2
XM_067127891.1	M1
XM_067127893.1	M1
XM_067127894.1	M6
XM_067127897.1	M2
XM_067127898.1	M2
XM_067127902.1	M1
XM_067127903.1	M1
XM_067127908.1	M3
XM_067127911.1	M3
XM_067127916.1	M1
XM_067127921.1	M2
XM_067127923.1	M4
XM_067127925.1	M4
XM_067127929.1	M2
XM_067127930.1	M2
XM_067127937.1	M6
XM_067127946.1	M1
XM_067127948.1	M8
XM_067127952.1	M9
XM_067127973.1	M1
XM_067127974.1	M1
XM_067128005.1	M1
XM_067128013.1	M1
XM_067128018.1	M1
XM_067128020.1	M1
XM_067128021.1	M1
XM_067128022.1	M4
XM_067128023.1	M8
XM_067128026.1	M1
XM_067128027.1	M2
XM_067128034.1	M9
XM_067128035.1	M4
XM_067128036.1	M1
XM_067128037.1	M1
XM_067128039.1	M6
XM_067128042.1	M2
XM_067128043.1	M4
XM_067128044.1	M4
XM_067128045.1	M2
XM_067128046.1	M1
XM_067128064.1	M1
XM_067128067.1	M1
XM_067128068.1	M1
XM_067128070.1	M2
XM_067128079.1	M1
XM_067128080.1	M10
XM_067128093.1	M2
XM_067128095.1	M1
XM_067128096.1	M13
XM_067128098.1	M1
XM_067128099.1	M13
XM_067128102.1	M1
XM_067128105.1	M1
XM_067128124.1	M1
XM_067128126.1	M3
XM_067128127.1	M1
XM_067128130.1	M4
XM_067128134.1	M2
XM_067128136.1	M1
XM_067128138.1	M2
XM_067128140.1	M1
XM_067128141.1	M1
XM_067128142.1	M1
XM_067128143.1	M1
XM_067128144.1	M1
XM_067128145.1	M1
XM_067128146.1	M1
XM_067128147.1	M6
XM_067128148.1	M1
XM_067128149.1	M6
XM_067128151.1	M8
XM_067128152.1	M1
XM_067128154.1	M3
XM_067128172.1	M1
XM_067128173.1	M1
XM_067128177.1	M1
XM_067128187.1	M2
XM_067128188.1	M4
XM_067128189.1	M4
XM_067128196.1	M2
XM_067128198.1	M1
XM_067128203.1	M2
XM_067128209.1	M1
XM_067128210.1	M1
XM_067128215.1	M1
XM_067128226.1	M1
XM_067128231.1	M1
XM_067128232.1	M1
XM_067128233.1	M1
XM_067128237.1	M8
XM_067128238.1	M1
XM_067128240.1	M4
XM_067128245.1	M4
XM_067128248.1	M3
XM_067128249.1	M4
XM_067128250.1	M13
XM_067128251.1	M7
XM_067128253.1	M1
XM_067128262.1	M1
XM_067128265.1	M1
XM_067128266.1	M1
XM_067128267.1	M4
XM_067128272.1	M1
XM_067128277.1	M4
XM_067128278.1	M1
XM_067128280.1	M1
XM_067128285.1	M1
XM_067128286.1	M1
XM_067128290.1	M1
XM_067128291.1	M1
XM_067128293.1	M1
XM_067128294.1	M1
XM_067128295.1	M1
XM_067128301.1	M1
XM_067128305.1	M1
XM_067128306.1	M1
XM_067128314.1	M1
XM_067128318.1	M2
XM_067128319.1	M2
XM_067128322.1	M1
XM_067128337.1	M1
XM_067128338.1	M1
XM_067128339.1	M1
XM_067128340.1	M1
XM_067128341.1	M1
XM_067128343.1	M1
XM_067128354.1	M1
XM_067128355.1	M3
XM_067128356.1	M1
XM_067128357.1	M2
XM_067128360.1	M1
XM_067128366.1	M5
XM_067128377.1	M3
XM_067128378.1	M1
XM_067128382.1	M1
XM_067128387.1	M6
XM_067128392.1	M6
XM_067128393.1	M1
XM_067128394.1	M2
XM_067128399.1	M1
XM_067128406.1	M2
XM_067128410.1	M2
XM_067128411.1	M2
XM_067128417.1	M6
XM_067128418.1	M1
XM_067128419.1	M1
XM_067128420.1	M1
XM_067128421.1	M3
XM_067128427.1	M3
XM_067128434.1	M4
XM_067128451.1	M4
XM_067128455.1	M10
XM_067128457.1	M1
XM_067128466.1	M1
XM_067128471.1	M1
XM_067128490.1	M1
XM_067128491.1	M1
XM_067128492.1	M1
XM_067128495.1	M16
XM_067128500.1	M3
XM_067128501.1	M5
XM_067128503.1	M8
XM_067128504.1	M5
XM_067128507.1	M6
XM_067128508.1	M1
XM_067128509.1	M13
XM_067128510.1	M1
XM_067128511.1	M1
XM_067128515.1	M11
XM_067128516.1	M2
XM_067128517.1	M2
XM_067128518.1	M2
XM_067128519.1	M2
XM_067128528.1	M3
XM_067128530.1	M1
XM_067128531.1	M6
XM_067128537.1	M1
XM_067128538.1	M1
XM_067128539.1	M1
XM_067128540.1	M1
XM_067128546.1	M1
XM_067128557.1	M1
XM_067128558.1	M2
XM_067128560.1	M2
XM_067128561.1	M1
XM_067128564.1	M1
XM_067128565.1	M1
XM_067128568.1	M1
XM_067128569.1	M4
XM_067128570.1	M1
XM_067128578.1	M1
XM_067128583.1	M3
XM_067128584.1	M2
XM_067128585.1	M1
XM_067128621.1	M6
XM_067128627.1	M2
XM_067128628.1	M2
XM_067128646.1	M7
XM_067128648.1	M1
XM_067128655.1	M2
XM_067128678.1	M1
XM_067128684.1	M1
XM_067128687.1	M1
XM_067128692.1	M1
XM_067128693.1	M1
XM_067128695.1	M1
XM_067128703.1	M8
XM_067128706.1	M3
XM_067128707.1	M1
XM_067128710.1	M1
XM_067128712.1	M7
XM_067128713.1	M4
XM_067128714.1	M4
XM_067128716.1	M3
XM_067128717.1	M1
XM_067128718.1	M1
XM_067128729.1	M1
XM_067128730.1	M3
XM_067128740.1	M2
XM_067128742.1	M1
XM_067128744.1	M1
XM_067128748.1	M1
XM_067128750.1	M1
XM_067128752.1	M1
XM_067128764.1	M9
XM_067128765.1	M5
XM_067128768.1	M1
XM_067128769.1	M5
XM_067128780.1	M3
XM_067128785.1	M1
XM_067128788.1	M1
XM_067128790.1	M1
XM_067128814.1	M2
XM_067128815.1	M3
XM_067128817.1	M2
XM_067128819.1	M1
XM_067128829.1	M1
XM_067128830.1	M2
XM_067128831.1	M1
XM_067128832.1	M1
XM_067128833.1	M1
XM_067128834.1	M1
XM_067128838.1	M2
XM_067128847.1	M2
XM_067128858.1	M1
XM_067128859.1	M3
XM_067128860.1	M1
XM_067128868.1	M18
XM_067128884.1	M10
XM_067128885.1	M6
XM_067128891.1	M1
XM_067128895.1	M1
XM_067128896.1	M2
XM_067128897.1	M2
XM_067128899.1	M2
XM_067128903.1	M2
XM_067128906.1	M1
XM_067128907.1	M2
XM_067128928.1	M2
XM_067128929.1	M2
XM_067128930.1	M1
XM_067128931.1	M1
XM_067128934.1	M16
XM_067128944.1	M8
XM_067128948.1	M3
XM_067128955.1	M8
XM_067128969.1	M3
XM_067128973.1	M1
XM_067128979.1	M6
XM_067128980.1	M1
XM_067128981.1	M1
XM_067128990.1	M1
XM_067128998.1	M1
XM_067129007.1	M3
XM_067129027.1	M6
XM_067129028.1	M4
XM_067129029.1	M4
XM_067129033.1	M7
XM_067129035.1	M2
XM_067129036.1	M2
XM_067129038.1	M8
XM_067129044.1	M2
XM_067129051.1	M6
XM_067129056.1	M5
XM_067129058.1	M2
XM_067129061.1	M1
XM_067129063.1	M4
XM_067129064.1	M4
XM_067129065.1	M4
XM_067129066.1	M10
XM_067129067.1	M10
XM_067129069.1	M10
XM_067129076.1	M1
XM_067129077.1	M4
XM_067129083.1	M1
XM_067129084.1	M3
XM_067129086.1	M1
XM_067129093.1	M5
XM_067129096.1	M3
XM_067129097.1	M1
XM_067129099.1	M3
XM_067129104.1	M5
XM_067129112.1	M6
XM_067129113.1	M8
XM_067129114.1	M8
XM_067129115.1	M1
XM_067129135.1	M3
XM_067129151.1	M4
XM_067129161.1	M1
XM_067129167.1	M1
XM_067129169.1	M5
XM_067129171.1	M1
XM_067129172.1	M1
XM_067129173.1	M1
XM_067129174.1	M1
XM_067129178.1	M2
XM_067129181.1	M1
XM_067129183.1	M1
XM_067129187.1	M1
XM_067129188.1	M1
XM_067129189.1	M1
XM_067129190.1	M3
XM_067129191.1	M1
XM_067129196.1	M2
XM_067129197.1	M2
XM_067129198.1	M5
XM_067129199.1	M1
XM_067129200.1	M1
XM_067129201.1	M1
XM_067129202.1	M1
XM_067129204.1	M1
XM_067129211.1	M1
XM_067129217.1	M1
XM_067129218.1	M7
XM_067129219.1	M3
XM_067129220.1	M1
XM_067129226.1	M1
XM_067129227.1	M1
XM_067129228.1	M8
XM_067129229.1	M8
XM_067129236.1	M9
XM_067129240.1	M1
XM_067129241.1	M1
XM_067129244.1	M5
XM_067129247.1	M1
XM_067129248.1	M1
XM_067129250.1	M1
XM_067129253.1	M2
XM_067129255.1	M1
XM_067129264.1	M6
XM_067129265.1	M3
XM_067129268.1	M1
XM_067129272.1	M1
XM_067129273.1	M1
XM_067129274.1	M1
XM_067129278.1	M1
XM_067129279.1	M1
XM_067129284.1	M1
XM_067129285.1	M1
XM_067129296.1	M1
XM_067129298.1	M1
XM_067129301.1	M5
XM_067129302.1	M2
XM_067129303.1	M2
XM_067129304.1	M2
XM_067129306.1	M1
XM_067129308.1	M3
XM_067129309.1	M2
XM_067129317.1	M1
XM_067129320.1	M2
XM_067129321.1	M1
XM_067129327.1	M2
XM_067129328.1	M12
XM_067129329.1	M1
XM_067129330.1	M1
XM_067129331.1	M1
XM_067129332.1	M1
XM_067129333.1	M2
XM_067129334.1	M13
XM_067129335.1	M1
XM_067129341.1	M7
XM_067129342.1	M1
XM_067129344.1	M1
XM_067129345.1	M1
XM_067129350.1	M5
XM_067129352.1	M11
XM_067129353.1	M4
XM_067129355.1	M1
XM_067129366.1	M3
XM_067129369.1	M18
XM_067129371.1	M2
XM_067129373.1	M2
XM_067129375.1	M2
XM_067129378.1	M6
XM_067129396.1	M6
XM_067129410.1	M3
XM_067129411.1	M3
XM_067129412.1	M3
XM_067129413.1	M3
XM_067129418.1	M1
XM_067129419.1	M1
XM_067129421.1	M1
XM_067129423.1	M4
XM_067129426.1	M4
XM_067129427.1	M4
XM_067129433.1	M1
XM_067129436.1	M2
XM_067129441.1	M1
XM_067129444.1	M1
XM_067129445.1	M1
XM_067129447.1	M1
XM_067129448.1	M1
XM_067129449.1	M2
XM_067129453.1	M1
XM_067129459.1	M1
XM_067129460.1	M1
XM_067129468.1	M1
XM_067129473.1	M9
XM_067129478.1	M1
XM_067129481.1	M4
XM_067129484.1	M1
XM_067129485.1	M1
XM_067129553.1	M1
XM_067129554.1	M1
XM_067129555.1	M3
XM_067129557.1	M1
XM_067129558.1	M8
XM_067129559.1	M2
XM_067129564.1	M4
XM_067129572.1	M1
XM_067129573.1	M1
XM_067129574.1	M1
XM_067129576.1	M1
XM_067129578.1	M4
XM_067129581.1	M1
XM_067129582.1	M1
XM_067129586.1	M1
XM_067129587.1	M0
XM_067129588.1	M6
XM_067129589.1	M4
XM_067129590.1	M4
XM_067129591.1	M4
XM_067129593.1	M1
XM_067129596.1	M1
XM_067129604.1	M5
XM_067129605.1	M1
XM_067129606.1	M1
XM_067129607.1	M1
XM_067129610.1	M5
XM_067129612.1	M2
XM_067129613.1	M4
XM_067129614.1	M1
XM_067129615.1	M1
XM_067129621.1	M5
XM_067129648.1	M1
XM_067129649.1	M1
XM_067129650.1	M1
XM_067129653.1	M2
XM_067129654.1	M2
XM_067129655.1	M2
XM_067129666.1	M1
XM_067129669.1	M5
XM_067129678.1	M1
XM_067129679.1	M1
XM_067129680.1	M1
XM_067129688.1	M5
XM_067129692.1	M1
XM_067129693.1	M8
XM_067129694.1	M1
XM_067129700.1	M1
XM_067129703.1	M9
XM_067129708.1	M5
XM_067129726.1	M1
XM_067129728.1	M1
XM_067129732.1	M1
XM_067129735.1	M1
XM_067129739.1	M1
XM_067129753.1	M1
XM_067129756.1	M1
XM_067129758.1	M1
XM_067129763.1	M1
XM_067129764.1	M1
XM_067129765.1	M1
XM_067129766.1	M1
XM_067129767.1	M1
XM_067129768.1	M1
XM_067129770.1	M6
XM_067129772.1	M1
XM_067129776.1	M1
XM_067129778.1	M1
XM_067129779.1	M6
XM_067129781.1	M2
XM_067129782.1	M3
XM_067129783.1	M1
XM_067129784.1	M1
XM_067129785.1	M10
XM_067129819.1	M2
XM_067129830.1	M1
XM_067129840.1	M1
XM_067129846.1	M7
XM_067129848.1	M1
XM_067129853.1	M5
XM_067129858.1	M1
XM_067129862.1	M1
XM_067129872.1	M1
XM_067129883.1	M1
XM_067129884.1	M1
XM_067129886.1	M1
XM_067129887.1	M1
XM_067129889.1	M2
XM_067129890.1	M1
XM_067129891.1	M1
XM_067129892.1	M1
XM_067129894.1	M1
XM_067129897.1	M4
XM_067129899.1	M3
XM_067129902.1	M1
XM_067129903.1	M3
XM_067129905.1	M8
XM_067129906.1	M4
XM_067129907.1	M5
XM_067129915.1	M1
XM_067129924.1	M1
XM_067129937.1	M5
XM_067129940.1	M1
XM_067129941.1	M1
XM_067129946.1	M1
XM_067129949.1	M8
XM_067129952.1	M5
XM_067129953.1	M9
XM_067129954.1	M1
XM_067129956.1	M1
XM_067129957.1	M1
XM_067129958.1	M1
XM_067129960.1	M1
XM_067129970.1	M1
XM_067129972.1	M2
XM_067129973.1	M1
XM_067129977.1	M3
XM_067129983.1	M1
XM_067129989.1	M1
XM_067129991.1	M4
XM_067129992.1	M1
XM_067129994.1	M1
XM_067129996.1	M1
XM_067129998.1	M2
XM_067130000.1	M3
XM_067130001.1	M3
XM_067130002.1	M1
XM_067130006.1	M1
XM_067130010.1	M1
XM_067130011.1	M1
XM_067130014.1	M1
XM_067130028.1	M2
XM_067130034.1	M1
XM_067130038.1	M3
XM_067130079.1	M8
XM_067130081.1	M1
XM_067130082.1	M4
XM_067130085.1	M3
XM_067130087.1	M7
XM_067130088.1	M1
XM_067130094.1	M1
XM_067130097.1	M5
XM_067130098.1	M1
XM_067130100.1	M1
XM_067130101.1	M2
XM_067130102.1	M2
XM_067130105.1	M6
XM_067130111.1	M1
XM_067130113.1	M1
XM_067130146.1	M1
XM_067130147.1	M1
XM_067130150.1	M7
XM_067130152.1	M2
XM_067130154.1	M1
XM_067130155.1	M1
XM_067130156.1	M1
XM_067130158.1	M1
XM_067130159.1	M1
XM_067130163.1	M2
XM_067130165.1	M1
XM_067130167.1	M1
XM_067130177.1	M1
XM_067130178.1	M1
XM_067130185.1	M1
XM_067130186.1	M1
XM_067130187.1	M2
XM_067130188.1	M2
XM_067130189.1	M1
XM_067130190.1	M4
XM_067130192.1	M4
XM_067130193.1	M1
XM_067130196.1	M0
XM_067130206.1	M3
XM_067130208.1	M1
XM_067130209.1	M6
XM_067130211.1	M1
XM_067130221.1	M2
XM_067130229.1	M2
XM_067130233.1	M1
XM_067130234.1	M1
XM_067130242.1	M1
XM_067130244.1	M1
XM_067130245.1	M1
XM_067130246.1	M1
XM_067130248.1	M1
XM_067130249.1	M6
XM_067130252.1	M1
XM_067130259.1	M1
XM_067130261.1	M1
XM_067130263.1	M2
XM_067130266.1	M1
XM_067130269.1	M1
XM_067130270.1	M7
XM_067130271.1	M1
XM_067130272.1	M1
XM_067130273.1	M1
XM_067130274.1	M1
XM_067130275.1	M1
XM_067130281.1	M1
XM_067130284.1	M3
XM_067130285.1	M1
XM_067130289.1	M1
XM_067130295.1	M1
XM_067130296.1	M5
XM_067130297.1	M1
XM_067130298.1	M8
XM_067130305.1	M1
XM_067130308.1	M1
XM_067130310.1	M13
XM_067130311.1	M13
XM_067130312.1	M1
XM_067130313.1	M1
XM_067130332.1	M2
XM_067130333.1	M1
XM_067130334.1	M5
XM_067130335.1	M1
XM_067130336.1	M1
XM_067130337.1	M1
XM_067130342.1	M18
XM_067130347.1	M1
XM_067130348.1	M1
XM_067130349.1	M1
XM_067130350.1	M1
XM_067130351.1	M1
XM_067130355.1	M1
XM_067130356.1	M1
XM_067130357.1	M1
XM_067130358.1	M2
XM_067130360.1	M1
XM_067130366.1	M1
XM_067130368.1	M1
XM_067130369.1	M1
XM_067130372.1	M2
XM_067130373.1	M8
XM_067130376.1	M7
XM_067130378.1	M1
XM_067130382.1	M10
XM_067130383.1	M2
XM_067130384.1	M12
XM_067130392.1	M5
XM_067130393.1	M1
XM_067130394.1	M1
XM_067130397.1	M2
XM_067130398.1	M2
XM_067130405.1	M1
XM_067130420.1	M4
XM_067130435.1	M1
XM_067130440.1	M1
XM_067130446.1	M2
XM_067130465.1	M1
XM_067130467.1	M1
XM_067130468.1	M1
XM_067130471.1	M1
XM_067130475.1	M1
XM_067130476.1	M1
XM_067130478.1	M2
XM_067130480.1	M2
XM_067130481.1	M1
XM_067130482.1	M4
XM_067130484.1	M1
XM_067130487.1	M2
XM_067130488.1	M2
XM_067130496.1	M1
XM_067130501.1	M2
XM_067130502.1	M2
XM_067130503.1	M1
XM_067130505.1	M1
XM_067130506.1	M1
XM_067130507.1	M3
XM_067130508.1	M1
XM_067130514.1	M2
XM_067130515.1	M2
XM_067130520.1	M1
XM_067130539.1	M1
XM_067130542.1	M1
XM_067130543.1	M8
XM_067130544.1	M1
XM_067130545.1	M1
XM_067130546.1	M1
XM_067130547.1	M9
XM_067130548.1	M1
XM_067130551.1	M1
XM_067130554.1	M5
XM_067130555.1	M3
XM_067130559.1	M1
XM_067130561.1	M7
XM_067130564.1	M1
XM_067130565.1	M0
XM_067130568.1	M1
XM_067130571.1	M1
XM_067130576.1	M3
XM_067130577.1	M3
XM_067130579.1	M8
XM_067130581.1	M1
XM_067130584.1	M1
XM_067130590.1	M5
XM_067130593.1	M1
XM_067130594.1	M4
XM_067130595.1	M4
XM_067130598.1	M1
XM_067130600.1	M2
XM_067130604.1	M2
XM_067130615.1	M1
XM_067130628.1	M5
XM_067130633.1	M3
XM_067130634.1	M2
XM_067130639.1	M1
XM_067130645.1	M4
XM_067130648.1	M4
XM_067130652.1	M1
XM_067130720.1	M1
XM_067130721.1	M2
XM_067130768.1	M2
XM_067130769.1	M2
XM_067130773.1	M1
XM_067130774.1	M1
XM_067130779.1	M1
XM_067130792.1	M1
XM_067130793.1	M3
XM_067130794.1	M2
XM_067130795.1	M2
XM_067130797.1	M2
XM_067130800.1	M2
XM_067130801.1	M2
XM_067130815.1	M1
XM_067130818.1	M1
XM_067130819.1	M1
XM_067130820.1	M3
XM_067130822.1	M4
XM_067130824.1	M1
XM_067130830.1	M10
XM_067130831.1	M0
XM_067130835.1	M1
XM_067130838.1	M1
XM_067130842.1	M2
XM_067130843.1	M1
XM_067130845.1	M2
XM_067130846.1	M1
XM_067130847.1	M1
XM_067130848.1	M1
XM_067130849.1	M3
XM_067130855.1	M1
XM_067130858.1	M2
XM_067130859.1	M1
XM_067130863.1	M3
XM_067130864.1	M8
XM_067130865.1	M12
XM_067130866.1	M1
XM_067130867.1	M2
XM_067130868.1	M1
XM_067130870.1	M2
XM_067130871.1	M2
XM_067130872.1	M3
XM_067130876.1	M8
XM_067130879.1	M1
XM_067130880.1	M1
XM_067130883.1	M4
XM_067130887.1	M7
XM_067130888.1	M7
XM_067130905.1	M5
XM_067130908.1	M1
XM_067130913.1	M6
XM_067130915.1	M1
XM_067130923.1	M8
XM_067130933.1	M1
XM_067130934.1	M1
XM_067130939.1	M1
XM_067130940.1	M1
XM_067130941.1	M1
XM_067130942.1	M1
XM_067130943.1	M1
XM_067130949.1	M3
XM_067130954.1	M5
XM_067130956.1	M1
XM_067130957.1	M1
XM_067130958.1	M2
XM_067130959.1	M3
XM_067130961.1	M1
XM_067130964.1	M2
XM_067130966.1	M1
XM_067130984.1	M4
XM_067130998.1	M3
XM_067131000.1	M2
XM_067131011.1	M2
XM_067131012.1	M1
XM_067131019.1	M3
XM_067131020.1	M1
XM_067131021.1	M2
XM_067131022.1	M1
XM_067131023.1	M1
XM_067131039.1	M1
XM_067131040.1	M1
XM_067131041.1	M9
XM_067131042.1	M1
XM_067131043.1	M5
XM_067131045.1	M1
XM_067131053.1	M9
XM_067131054.1	M5
XM_067131058.1	M11
XM_067131060.1	M2
XM_067131070.1	M2
XM_067131090.1	M6
XM_067131108.1	M1
XM_067131116.1	M1
XM_067131118.1	M1
XM_067131120.1	M2
XM_067131126.1	M6
XM_067131136.1	M3
XM_067131139.1	M3
XM_067131144.1	M2
XM_067131145.1	M2
XM_067131149.1	M3
XM_067131150.1	M4
XM_067131151.1	M2
XM_067131153.1	M2
XM_067131155.1	M1
XM_067131156.1	M1
XM_067131173.1	M2
XM_067131174.1	M2
XM_067131176.1	M1
XM_067131177.1	M1
XM_067131178.1	M1
XM_067131180.1	M3
XM_067131183.1	M1
XM_067131187.1	M1
XM_067131188.1	M3
XM_067131193.1	M2
XM_067131194.1	M5
XM_067131196.1	M5
XM_067131203.1	M2
XM_067131205.1	M5
XM_067131206.1	M1
XM_067131207.1	M1
XM_067131208.1	M2
XM_067131210.1	M5
XM_067131211.1	M2
XM_067131221.1	M1
XM_067131223.1	M1
XM_067131225.1	M14
XM_067131230.1	M3
XM_067131235.1	M1
XM_067131236.1	M1
XM_067131237.1	M8
XM_067131238.1	M1
XM_067131239.1	M1
XM_067131245.1	M6
XM_067131246.1	M4
XM_067131247.1	M4
XM_067131248.1	M1
XM_067131262.1	M1
XM_067131263.1	M1
XM_067131264.1	M1
XM_067131270.1	M1
XM_067131272.1	M1
XM_067131274.1	M6
XM_067131275.1	M2
XM_067131277.1	M7
XM_067131278.1	M7
XM_067131279.1	M1
XM_067131280.1	M2
XM_067131281.1	M1
XM_067131282.1	M1
XM_067131323.1	M1
XM_067131337.1	M3
XM_067131347.1	M7
XM_067131352.1	M4
XM_067131361.1	M2
XM_067131374.1	M2
XM_067131385.1	M1
XM_067131387.1	M4
XM_067131391.1	M5
XM_067131402.1	M8
XM_067131412.1	M1
XM_067131413.1	M5
XM_067131414.1	M7
XM_067131417.1	M7
XM_067131422.1	M2
XM_067131425.1	M1
XM_067131426.1	M2
XM_067131429.1	M2
XM_067131430.1	M1
XM_067131433.1	M1
XM_067131434.1	M1
XM_067131435.1	M5
XM_067131436.1	M1
XM_067131457.1	M7
XM_067131458.1	M8
XM_067131460.1	M5
XM_067131463.1	M1
XM_067131464.1	M1
XM_067131468.1	M1
XM_067131471.1	M1
XM_067131472.1	M1
XM_067131474.1	M2
XM_067131475.1	M2
XM_067131477.1	M2
XM_067131482.1	M2
XM_067131483.1	M2
XM_067131484.1	M3
XM_067131486.1	M10
XM_067131487.1	M1
XM_067131503.1	M1
XM_067131520.1	M1
XM_067131537.1	M1
XM_067131542.1	M3
XM_067131543.1	M2
XM_067131544.1	M1
XM_067131545.1	M1
XM_067131551.1	M1
XM_067131558.1	M8
XM_067131560.1	M1
XM_067131578.1	M0
XM_067131579.1	M1
XM_067131584.1	M2
XM_067131596.1	M6
XM_067131605.1	M1
XM_067131606.1	M2
XM_067131618.1	M1
XM_067131619.1	M1
XM_067131622.1	M1
XM_067131636.1	M1
XM_067131638.1	M1
XM_067131641.1	M1
XM_067131642.1	M7
XM_067131644.1	M1
XM_067131646.1	M9
XM_067131647.1	M10
XM_067131648.1	M1
XM_067131649.1	M17
XM_067131651.1	M1
XM_067131653.1	M1
XM_067131654.1	M1
XM_067131655.1	M5
XM_067131656.1	M5
XM_067131657.1	M1
XM_067131666.1	M2
XM_067131667.1	M1
XM_067131668.1	M8
XM_067131671.1	M8
XM_067131681.1	M1
XM_067131687.1	M2
XM_067131688.1	M6
XM_067131691.1	M8
XM_067131700.1	M1
XM_067131703.1	M1
XM_067131708.1	M1
XM_067131710.1	M9
XM_067131711.1	M1
XM_067131713.1	M1
XM_067131714.1	M1
XM_067131715.1	M17
XM_067131720.1	M1
XM_067131721.1	M1
XM_067131723.1	M1
XM_067131732.1	M2
XM_067131734.1	M1
XM_067131735.1	M2
XM_067131737.1	M6
XM_067131738.1	M1
XM_067131741.1	M1
XM_067131742.1	M5
XM_067131744.1	M1
XM_067131748.1	M1
XM_067131749.1	M17
XM_067131753.1	M1
XM_067131758.1	M1
XM_067131759.1	M1
XM_067131761.1	M1
XM_067131795.1	M4
XM_067131796.1	M1
XM_067131797.1	M3
XM_067131805.1	M4
XM_067131809.1	M3
XM_067131816.1	M8
XM_067131818.1	M1
XM_067131819.1	M1
XM_067131820.1	M1
XM_067131823.1	M2
XM_067131836.1	M1
XM_067131837.1	M1
XM_067131840.1	M8
XM_067131841.1	M1
